match_report_url,hometeam_name,awayteam_name,hometeam_manager,awayteam_manager,hometeam_form,awayteam_form,game_venue_date,game_venue_epoch,game_venue_time,stadium_name,game_officials,game_attendance,referee,ar1,ar2,fourth_official,hometeam_fouls,awayteam_fouls,hometeam_crosses,awayteam_crosses,hometeam_interceptions,awayteam_interceptions,hometeam_offsides,awayteam_offsides,hometeam_possesion,awayteam_possesion,hometeam_shots_on_target_percentage,awayteam_shots_on_target_percentage,hometean_shots_not_percentages,awayteam_shots_not_percentages,hometeam_saves_percentage,awayteam_saves_not_percentages,hometean_saves_not_percentages,awayteam_saves_percentage,fbref_rest_events_list,fbref_yellow_cards_list,fbref_red_cards_list,fbref_goal_list,fbref_substitutions_list,fbref_missed_penalty_list,hometeam_starting_eleven,hometeam_bench,hometeam_formation,awayteam_starting_eleven,awayteam_bench,awayteam_formation
https://fbref.com//en/matches/c408cc59/Livingston-Hibernian-May-19-2024-Scottish-Premiership,Livingston,Hibernian,David Martindale,David Gray,5-10-23,11-13-14,2024-05-19,1716127200,15:00,"Tony Macaroni Arena, Livingston",David Munro (Referee)·Callum Spence (AR1)·Brian Christie (AR2)·Steven Kirkland (4th)·Andrew Dallas (VAR),"3,064",David Munro,Callum Spence,Brian Christie,Steven Kirkland,6,8,15,29,1,4,5,2,45%,55%,50%,23%,2/4,3/13,66%,1/2,2/3,50%,[],"[{'minute': '65', 'score': '0:1', 'type': 'yellow_card', 'player': 'Nectarios Triantis', 'additional_info': ''}]",[],"[{'minute': '49', 'score': '0:1', 'type': 'goal', 'player': 'Myziane Maolida', 'additional_info': ''}, {'minute': '67', 'score': '1:1', 'type': 'goal', 'player': 'Bruce Anderson', 'additional_info': {'Assist': 'Joel Nouble'}}]","[{'minute': '57', 'score': '0:1', 'type': 'substitution', 'player_in': 'Kieran Wright', 'player_out': 'Shamal George'}, {'minute': '71', 'score': '1:1', 'type': 'substitution', 'player_in': 'Adam le Fondre', 'player_out': 'Dylan Vente'}, {'minute': '77', 'score': '1:1', 'type': 'substitution', 'player_in': 'Mohammed Sangare', 'player_out': 'Andrew Shinnie'}, {'minute': '87', 'score': '1:1', 'type': 'substitution', 'player_in': 'Jair Tavares', 'player_out': 'Paul Hanlon'}, {'minute': '90+3', 'score': '1:1', 'type': 'substitution', 'player_in': 'David Carson', 'player_out': 'Bruce Anderson'}]",[],"[{'name_of_player': 'Shamal George', 'shirt_number': '1'}, {'name_of_player': 'Cristian Montaño', 'shirt_number': '3'}, {'name_of_player': 'Michael Devlin', 'shirt_number': '5'}, {'name_of_player': 'Scott Pittman', 'shirt_number': '8'}, {'name_of_player': 'Bruce Anderson', 'shirt_number': '9'}, {'name_of_player': 'Stephen Kelly', 'shirt_number': '10'}, {'name_of_player': 'Joel Nouble', 'shirt_number': '19'}, {'name_of_player': 'Michael Nottingham', 'shirt_number': '21'}, {'name_of_player': 'Andrew Shinnie', 'shirt_number': '22'}, {'name_of_player': 'Sean Kelly', 'shirt_number': '24'}, {'name_of_player': 'Tete Yengi', 'shirt_number': '33'}]","[{'name_of_player': 'Kieran Wright', 'shirt_number': '23'}, {'name_of_player': 'David Carson', 'shirt_number': '4'}, {'name_of_player': 'Steven Bradley', 'shirt_number': '16'}, {'name_of_player': 'Mohammed Sangare', 'shirt_number': '20'}, {'name_of_player': 'Tommy Sharp', 'shirt_number': '37'}]",Livingston (4-2-3-1),"[{'name_of_player': 'Jojo Wollacott', 'shirt_number': '13'}, {'name_of_player': 'Paul Hanlon', 'shirt_number': '4'}, {'name_of_player': 'Dylan Vente', 'shirt_number': '9'}, {'name_of_player': 'Martin Boyle', 'shirt_number': '10'}, {'name_of_player': 'Joe Newell', 'shirt_number': '11'}, {'name_of_player': 'Chris Cadden', 'shirt_number': '12'}, {'name_of_player': 'Myziane Maolida', 'shirt_number': '17'}, {'name_of_player': 'Jordan Obita', 'shirt_number': '21'}, {'name_of_player': 'Nectarios Triantis', 'shirt_number': '23'}, {'name_of_player': 'Josh Campbell', 'shirt_number': '32'}, {'name_of_player': 'Rocky Bushiri', 'shirt_number': '33'}]","[{'name_of_player': 'Murray Johnson', 'shirt_number': '31'}, {'name_of_player': 'Dylan Levitt', 'shirt_number': '6'}, {'name_of_player': 'Jake Doyle-Hayes', 'shirt_number': '8'}, {'name_of_player': 'Eliezer Mayenda', 'shirt_number': '14'}, {'name_of_player': 'Luke Amos', 'shirt_number': '15'}, {'name_of_player': 'Lewis Stevenson', 'shirt_number': '16'}, {'name_of_player': 'Adam le Fondre', 'shirt_number': '19'}, {'name_of_player': 'Jair Tavares', 'shirt_number': '29'}, {'name_of_player': 'Nathan Moriah-Welsh', 'shirt_number': '30'}]",Hibernian (4-2-3-1)
https://fbref.com//en/matches/6191b5e9/Motherwell-St-Johnstone-May-19-2024-Scottish-Premiership,Motherwell,St Johnstone,Stuart Kettlewell,Craig Levein,10-13-15,8-11-19,2024-05-19,1716127200,15:00,"Fir Park, Motherwell",Colin Steven (Referee)·Frank Connor (AR1)·Alan Mulvanny (AR2)·Iain Snedden (4th)·Nick Walsh (VAR),"5,571",Colin Steven,Frank Connor,Alan Mulvanny,Iain Snedden,7,9,34,16,2,6,2,1,65%,35%,38%,44%,5/13,4/9,50%,1/5,2/4,20%,[],"[{'minute': '52', 'score': '0:2', 'type': 'yellow_card', 'player': 'David Keltjens', 'additional_info': ''}]",[],"[{'minute': '18', 'score': '0:1', 'type': 'goal', 'player': 'Nicky Clark', 'additional_info': {'Assist': 'Graham Carey'}}, {'minute': '45+1', 'score': '0:2', 'type': 'goal', 'player': 'Adama Sidibeh', 'additional_info': ''}, {'minute': '90+4', 'score': '1:2', 'type': 'goal', 'player': 'Moses Ebiye', 'additional_info': {'Assist': 'Georgie Gent'}}]","[{'minute': '46', 'score': '0:2', 'type': 'substitution', 'player_in': 'Jack Vale', 'player_out': 'Harry Paton'}, {'minute': '64', 'score': '0:2', 'type': 'substitution', 'player_in': 'Andrew Considine', 'player_out': 'Nicky Clark'}, {'minute': '64', 'score': '0:2', 'type': 'substitution', 'player_in': 'Calum Butcher', 'player_out': 'Bevis Mugabi'}, {'minute': '64', 'score': '0:2', 'type': 'substitution', 'player_in': 'Moses Ebiye', 'player_out': 'Lennon Miller'}, {'minute': '74', 'score': '0:2', 'type': 'substitution', 'player_in': 'Benjamin Mbunga-Kimpioka', 'player_out': 'Adama Sidibeh'}, {'minute': '77', 'score': '0:2', 'type': 'substitution', 'player_in': 'Luca Ross', 'player_out': 'Davor Zdravkovski'}, {'minute': '77', 'score': '0:2', 'type': 'substitution', 'player_in': 'Mark Ferrie', 'player_out': 'Sam Nicholson'}, {'minute': '90+2', 'score': '0:2', 'type': 'substitution', 'player_in': 'Stevie May', 'player_out': 'Matthew Smith'}]","[{'minute': '32', 'score': '0:1', 'type': 'penalty_miss', 'player': 'Theo Bair', 'additional_info': 'Penalty saved byDimitar Mitov'}]","[{'name_of_player': 'Liam Kelly', 'shirt_number': '1'}, {'name_of_player': 'Georgie Gent', 'shirt_number': '3'}, {'name_of_player': 'Bevis Mugabi', 'shirt_number': '5'}, {'name_of_player': 'Blair Spittal', 'shirt_number': '7'}, {'name_of_player': 'Harry Paton', 'shirt_number': '12'}, {'name_of_player': 'Theo Bair', 'shirt_number': '14'}, {'name_of_player': 'Paul McGinn', 'shirt_number': '16'}, {'name_of_player': 'Davor Zdravkovski', 'shirt_number': '17'}, {'name_of_player': 'Sam Nicholson', 'shirt_number': '19'}, {'name_of_player': 'Shane Blaney', 'shirt_number': '20'}, {'name_of_player': 'Lennon Miller', 'shirt_number': '38'}]","[{'name_of_player': 'Aston Oxborough', 'shirt_number': '13'}, {'name_of_player': ""Stephen O'Donnell"", 'shirt_number': '2'}, {'name_of_player': 'Dan Casey', 'shirt_number': '15'}, {'name_of_player': 'Adam Devine', 'shirt_number': '21'}, {'name_of_player': 'Moses Ebiye', 'shirt_number': '24'}, {'name_of_player': 'Jack Vale', 'shirt_number': '28'}, {'name_of_player': 'Mark Ferrie', 'shirt_number': '30'}, {'name_of_player': 'Luca Ross', 'shirt_number': '39'}, {'name_of_player': 'Calum Butcher', 'shirt_number': '66'}]",Motherwell (3-4-3),"[{'name_of_player': 'Dimitar Mitov', 'shirt_number': '1'}, {'name_of_player': 'Ryan McGowan', 'shirt_number': '5'}, {'name_of_player': 'Liam Gordon', 'shirt_number': '6'}, {'name_of_player': 'Cameron MacPherson', 'shirt_number': '8'}, {'name_of_player': 'Nicky Clark', 'shirt_number': '10'}, {'name_of_player': 'Graham Carey', 'shirt_number': '11'}, {'name_of_player': 'Drey Wright', 'shirt_number': '14'}, {'name_of_player': 'Adama Sidibeh', 'shirt_number': '16'}, {'name_of_player': 'Matthew Smith', 'shirt_number': '22'}, {'name_of_player': 'David Keltjens', 'shirt_number': '33'}, {'name_of_player': 'Daniel Phillips', 'shirt_number': '34'}]","[{'name_of_player': 'Dave Richards', 'shirt_number': '31'}, {'name_of_player': 'Andrew Considine', 'shirt_number': '4'}, {'name_of_player': 'Stevie May', 'shirt_number': '7'}, {'name_of_player': 'Diallang Jaiyesimi', 'shirt_number': '13'}, {'name_of_player': 'Maksym Kucheriavyi', 'shirt_number': '15'}, {'name_of_player': 'Oludare Olufunwa', 'shirt_number': '17'}, {'name_of_player': 'Benjamin Mbunga-Kimpioka', 'shirt_number': '29'}, {'name_of_player': 'Fran Franczak', 'shirt_number': '46'}, {'name_of_player': 'Connor Smith', 'shirt_number': '50'}]",St Johnstone (4-2-3-1)
https://fbref.com//en/matches/bc4074a1/Ross-County-Aberdeen-May-19-2024-Scottish-Premiership,Ross County,Aberdeen,Don Cowie,Peter Leven,8-11-19,12-12-14,2024-05-19,1716127200,15:00,"Global Energy Stadium, Dingwall",Chris Graham (Referee)·Craig Ferguson (AR1)·David Dunne (AR2)·Duncan Williams (4th)·Gavin Duncan (VAR),"6,119",Chris Graham,Craig Ferguson,David Dunne,Duncan Williams,14,10,21,20,8,4,1,2,43%,57%,40%,36%,6/15,4/11,50%,4/6,2/4,66%,[],"[{'minute': '28', 'score': '1:0', 'type': 'yellow_card', 'player': 'Jack Baldwin', 'additional_info': ''}, {'minute': '29', 'score': '1:0', 'type': 'yellow_card', 'player': 'Simon Murray', 'additional_info': ''}, {'minute': '77', 'score': '2:2', 'type': 'yellow_card', 'player': 'James Brown', 'additional_info': ''}, {'minute': '85', 'score': '2:2', 'type': 'yellow_card', 'player': 'Jordan White', 'additional_info': ''}, {'minute': '90+1', 'score': '2:2', 'type': 'yellow_card', 'player': 'Nicky Devlin', 'additional_info': ''}]","[{'minute': '64', 'score': '1:2', 'type': 'red_card', 'player': 'Angus MacDonald', 'additional_info': ''}]","[{'minute': '5', 'score': '1:0', 'type': 'goal', 'player': 'Simon Murray', 'additional_info': ''}, {'minute': '32', 'score': '1:1', 'type': 'goal', 'player': 'Ester Sokler', 'additional_info': {'Assist': 'Connor Barron'}}, {'minute': '50', 'score': '1:2', 'type': 'goal', 'player': 'Jamie McGrath', 'additional_info': {'Assist': 'Junior Hoilett'}}, {'minute': '68', 'score': '2:2', 'type': 'goal', 'player': 'Yan Dhanda', 'additional_info': 'Penalty Kick'}]","[{'minute': '60', 'score': '1:2', 'type': 'substitution', 'player_in': 'Victor Loturi', 'player_out': 'Ryan Leak'}, {'minute': '67', 'score': '1:2', 'type': 'substitution', 'player_in': 'Duk', 'player_out': 'Leighton Clarkson'}, {'minute': '67', 'score': '1:2', 'type': 'substitution', 'player_in': 'Slobodan Rubežić', 'player_out': 'Ester Sokler'}, {'minute': '78', 'score': '2:2', 'type': 'substitution', 'player_in': 'Bojan Miovski', 'player_out': 'Junior Hoilett'}, {'minute': '78', 'score': '2:2', 'type': 'substitution', 'player_in': 'Richard Jensen', 'player_out': 'Jack MacKenzie'}, {'minute': '80', 'score': '2:2', 'type': 'substitution', 'player_in': 'Josh Sims', 'player_out': 'James Brown'}, {'minute': '87', 'score': '2:2', 'type': 'substitution', 'player_in': 'Eamonn Brophy', 'player_out': 'George Harmon'}]",[],"[{'name_of_player': 'Ross Laidlaw', 'shirt_number': '1'}, {'name_of_player': 'Connor Randall', 'shirt_number': '2'}, {'name_of_player': 'James Brown', 'shirt_number': '4'}, {'name_of_player': 'Jack Baldwin', 'shirt_number': '5'}, {'name_of_player': 'Yan Dhanda', 'shirt_number': '10'}, {'name_of_player': 'Simon Murray', 'shirt_number': '15'}, {'name_of_player': 'George Harmon', 'shirt_number': '16'}, {'name_of_player': 'Eli King', 'shirt_number': '18'}, {'name_of_player': 'Jordan White', 'shirt_number': '26'}, {'name_of_player': 'Will Nightingale', 'shirt_number': '35'}, {'name_of_player': 'Ryan Leak', 'shirt_number': '42'}]","[{'name_of_player': 'George Wickens', 'shirt_number': '40'}, {'name_of_player': 'Ross Callachan', 'shirt_number': '8'}, {'name_of_player': 'Josh Sims', 'shirt_number': '11'}, {'name_of_player': 'Victor Loturi', 'shirt_number': '14'}, {'name_of_player': 'Jay Henderson', 'shirt_number': '17'}, {'name_of_player': 'Brandon Khela', 'shirt_number': '19'}, {'name_of_player': 'Eamonn Brophy', 'shirt_number': '27'}, {'name_of_player': 'Loick Ayina', 'shirt_number': '28'}, {'name_of_player': 'Josh Reid', 'shirt_number': '43'}]",Ross County (3-4-1-2),"[{'name_of_player': 'Kelle Roos', 'shirt_number': '24'}, {'name_of_player': 'Nicky Devlin', 'shirt_number': '2'}, {'name_of_player': 'Jack MacKenzie', 'shirt_number': '3'}, {'name_of_player': 'Graeme Shinnie', 'shirt_number': '4'}, {'name_of_player': 'Stefan Gartenmann', 'shirt_number': '6'}, {'name_of_player': 'Jamie McGrath', 'shirt_number': '7'}, {'name_of_player': 'Connor Barron', 'shirt_number': '8'}, {'name_of_player': 'Leighton Clarkson', 'shirt_number': '10'}, {'name_of_player': 'Ester Sokler', 'shirt_number': '19'}, {'name_of_player': 'Angus MacDonald', 'shirt_number': '27'}, {'name_of_player': 'Junior Hoilett', 'shirt_number': '30'}]","[{'name_of_player': 'Ross Doohan', 'shirt_number': '31'}, {'name_of_player': 'Richard Jensen', 'shirt_number': '5'}, {'name_of_player': 'Bojan Miovski', 'shirt_number': '9'}, {'name_of_player': 'Duk', 'shirt_number': '11'}, {'name_of_player': 'James McGarry', 'shirt_number': '15'}, {'name_of_player': 'Shayden Morris', 'shirt_number': '20'}, {'name_of_player': 'Jack Milne', 'shirt_number': '28'}, {'name_of_player': 'Slobodan Rubežić', 'shirt_number': '33'}, {'name_of_player': 'Fletcher Boyd', 'shirt_number': '49'}]",Aberdeen (4-2-3-1)
https://fbref.com//en/matches/2c1a3b4f/Heart-of-Midlothian-Rangers-August-3-2024-Scottish-Premiership,Hearts,Rangers,Steven Naismith,Philippe Clement,0-1-0,0-1-0,2024-08-03,1722684600,12:30,"Tynecastle Stadium, Edinburgh",,"18,478",,,,,12,11,18,25,9,12,2,0,37%,63%,17%,33%,3/18,3/9,100%,3/3,3/3,100%,[],"[{'minute': '33', 'score': '0:0', 'type': 'yellow_card', 'player': 'Cameron Devlin', 'additional_info': ''}, {'minute': '54', 'score': '0:0', 'type': 'yellow_card', 'player': 'Kye Rowles', 'additional_info': ''}, {'minute': '64', 'score': '0:0', 'type': 'yellow_card', 'player': 'Mohamed Diomandé', 'additional_info': ''}, {'minute': '90+5', 'score': '0:0', 'type': 'yellow_card', 'player': 'Daniel Oyegoke', 'additional_info': ''}]",[],[],"[{'minute': '49', 'score': '0:0', 'type': 'substitution', 'player_in': 'Rabbi Matondo', 'player_out': 'Oscar Cortés'}, {'minute': '61', 'score': '0:0', 'type': 'substitution', 'player_in': 'Leon Balogun', 'player_out': 'Ben Davies'}, {'minute': '61', 'score': '0:0', 'type': 'substitution', 'player_in': 'Václav Černý', 'player_out': 'Scott Wright'}, {'minute': '65', 'score': '0:0', 'type': 'substitution', 'player_in': 'Blair Spittal', 'player_out': 'Yan Dhanda'}, {'minute': '78', 'score': '0:0', 'type': 'substitution', 'player_in': 'Alan Forrest', 'player_out': 'Barrie McKay'}, {'minute': '83', 'score': '0:0', 'type': 'substitution', 'player_in': 'Kieran Dowell', 'player_out': 'Connor Barron'}, {'minute': '85', 'score': '0:0', 'type': 'substitution', 'player_in': 'Daniel Oyegoke', 'player_out': 'Jorge Grant'}, {'minute': '85', 'score': '0:0', 'type': 'substitution', 'player_in': 'Yutaro Oda', 'player_out': 'Gerald Taylor'}, {'minute': '86', 'score': '0:0', 'type': 'substitution', 'player_in': 'Malachi Boateng', 'player_out': 'Kenneth Vargas'}]",[],"[{'name_of_player': 'Zander Clark', 'shirt_number': '28'}, {'name_of_player': 'Frankie Kent', 'shirt_number': '2'}, {'name_of_player': 'Jorge Grant', 'shirt_number': '7'}, {'name_of_player': 'Lawrence Shankland', 'shirt_number': '9'}, {'name_of_player': 'Barrie McKay', 'shirt_number': '10'}, {'name_of_player': 'Cameron Devlin', 'shirt_number': '14'}, {'name_of_player': 'Kye Rowles', 'shirt_number': '15'}, {'name_of_player': 'Yan Dhanda', 'shirt_number': '20'}, {'name_of_player': 'James Penrice', 'shirt_number': '29'}, {'name_of_player': 'Kenneth Vargas', 'shirt_number': '77'}, {'name_of_player': 'Gerald Taylor', 'shirt_number': '82'}]","[{'name_of_player': 'Craig Gordon', 'shirt_number': '1'}, {'name_of_player': 'Stephen Kingsley', 'shirt_number': '3'}, {'name_of_player': 'Craig Halkett', 'shirt_number': '4'}, {'name_of_player': 'Daniel Oyegoke', 'shirt_number': '5'}, {'name_of_player': 'Yutaro Oda', 'shirt_number': '11'}, {'name_of_player': 'Blair Spittal', 'shirt_number': '16'}, {'name_of_player': 'Alan Forrest', 'shirt_number': '17'}, {'name_of_player': 'Malachi Boateng', 'shirt_number': '18'}, {'name_of_player': 'Liam Boyce', 'shirt_number': '27'}]",Hearts (4-2-3-1),"[{'name_of_player': 'Jack Butland', 'shirt_number': '1'}, {'name_of_player': 'James Tavernier', 'shirt_number': '2'}, {'name_of_player': 'Rıdvan Yılmaz', 'shirt_number': '3'}, {'name_of_player': 'John Souttar', 'shirt_number': '5'}, {'name_of_player': 'Oscar Cortés', 'shirt_number': '7'}, {'name_of_player': 'Connor Barron', 'shirt_number': '8'}, {'name_of_player': 'Cyriel Dessers', 'shirt_number': '9'}, {'name_of_player': 'Mohamed Diomandé', 'shirt_number': '10'}, {'name_of_player': 'Tom Lawrence', 'shirt_number': '11'}, {'name_of_player': 'Scott Wright', 'shirt_number': '23'}, {'name_of_player': 'Ben Davies', 'shirt_number': '26'}]","[{'name_of_player': 'Liam Kelly', 'shirt_number': '31'}, {'name_of_player': 'Rabbi Matondo', 'shirt_number': '17'}, {'name_of_player': 'Václav Černý', 'shirt_number': '18'}, {'name_of_player': 'Kieran Dowell', 'shirt_number': '20'}, {'name_of_player': 'Jefté', 'shirt_number': '22'}, {'name_of_player': 'Leon Balogun', 'shirt_number': '27'}, {'name_of_player': 'Leon King', 'shirt_number': '38'}, {'name_of_player': 'Cole McKinnon', 'shirt_number': '48'}, {'name_of_player': 'Danilo', 'shirt_number': '99'}]",Rangers (4-2-3-1)
https://fbref.com//en/matches/733da17f/Motherwell-Ross-County-August-3-2024-Scottish-Premiership,Motherwell,Ross County,Stuart Kettlewell,Don Cowie,0-1-0,0-1-0,2024-08-03,1722693600,15:00,"Fir Park, Motherwell",,"4,353",,,,,5,11,35,18,10,14,2,0,50%,50%,25%,43%,3/12,3/7,100%,3/3,3/3,100%,[],"[{'minute': '71', 'score': '0:0', 'type': 'yellow_card', 'player': 'Will Nightingale', 'additional_info': ''}, {'minute': '84', 'score': '0:0', 'type': 'yellow_card', 'player': 'Jordan White', 'additional_info': ''}]",[],[],"[{'minute': '62', 'score': '0:0', 'type': 'substitution', 'player_in': 'Aidan Denholm', 'player_out': 'Jack Grieves'}, {'minute': '67', 'score': '0:0', 'type': 'substitution', 'player_in': 'Apostolos Stamatelopoulos', 'player_out': 'Zach Robinson'}, {'minute': '73', 'score': '0:0', 'type': 'substitution', 'player_in': 'Ross Callachan', 'player_out': 'Lennon Miller'}, {'minute': '73', 'score': '0:0', 'type': 'substitution', 'player_in': 'Alex Samuel', 'player_out': 'Ronan Hale'}, {'minute': '87', 'score': '0:0', 'type': 'substitution', 'player_in': 'Paul McGinn', 'player_out': 'Shane Blaney'}, {'minute': '87', 'score': '0:0', 'type': 'substitution', 'player_in': 'Dylan Wells', 'player_out': 'Moses Ebiye'}, {'minute': '88', 'score': '0:0', 'type': 'substitution', 'player_in': 'Noah Chilvers', 'player_out': 'Jordan White'}, {'minute': '88', 'score': '0:0', 'type': 'substitution', 'player_in': 'Michee Efete', 'player_out': 'James Brown'}]",[],"[{'name_of_player': 'Aston Oxborough', 'shirt_number': '13'}, {'name_of_player': ""Stephen O'Donnell"", 'shirt_number': '2'}, {'name_of_player': 'Liam Gordon', 'shirt_number': '4'}, {'name_of_player': 'Davor Zdravkovski', 'shirt_number': '6'}, {'name_of_player': 'Zach Robinson', 'shirt_number': '9'}, {'name_of_player': 'Andy Halliday', 'shirt_number': '11'}, {'name_of_player': 'Dan Casey', 'shirt_number': '15'}, {'name_of_player': 'Shane Blaney', 'shirt_number': '20'}, {'name_of_player': 'Ewan Wilson', 'shirt_number': '23'}, {'name_of_player': 'Moses Ebiye', 'shirt_number': '24'}, {'name_of_player': 'Lennon Miller', 'shirt_number': '38'}]","[{'name_of_player': 'Krisztián Hegyi', 'shirt_number': '1'}, {'name_of_player': 'Steve Seddon', 'shirt_number': '3'}, {'name_of_player': 'Kofi Balmer', 'shirt_number': '5'}, {'name_of_player': 'Tom Sparrow', 'shirt_number': '7'}, {'name_of_player': 'Apostolos Stamatelopoulos', 'shirt_number': '14'}, {'name_of_player': 'Paul McGinn', 'shirt_number': '16'}, {'name_of_player': 'Ross Callachan', 'shirt_number': '18'}, {'name_of_player': 'Marvin Kaleta', 'shirt_number': '21'}, {'name_of_player': 'Dylan Wells', 'shirt_number': '27'}]",Motherwell (3-4-1-2),"[{'name_of_player': 'Ross Laidlaw', 'shirt_number': '1'}, {'name_of_player': 'James Brown', 'shirt_number': '2'}, {'name_of_player': 'Ryan Leak', 'shirt_number': '3'}, {'name_of_player': 'Akil Wright', 'shirt_number': '4'}, {'name_of_player': 'Victor Loturi', 'shirt_number': '7'}, {'name_of_player': 'Connor Randall', 'shirt_number': '8'}, {'name_of_player': 'Ronan Hale', 'shirt_number': '9'}, {'name_of_player': 'Jack Grieves', 'shirt_number': '14'}, {'name_of_player': 'George Harmon', 'shirt_number': '16'}, {'name_of_player': 'Jordan White', 'shirt_number': '26'}, {'name_of_player': 'Will Nightingale', 'shirt_number': '35'}]","[{'name_of_player': 'Jack Hamilton', 'shirt_number': '22'}, {'name_of_player': 'Noah Chilvers', 'shirt_number': '10'}, {'name_of_player': 'Aidan Denholm', 'shirt_number': '15'}, {'name_of_player': 'Charlie Telfer', 'shirt_number': '21'}, {'name_of_player': 'Michee Efete', 'shirt_number': '24'}, {'name_of_player': 'Alex Samuel', 'shirt_number': '25'}, {'name_of_player': 'Eamonn Brophy', 'shirt_number': '27'}, {'name_of_player': 'Andrew MacLeod', 'shirt_number': '33'}, {'name_of_player': 'Josh Reid', 'shirt_number': '43'}]",Ross County (3-5-2)
