fbref_date,fbref_time,fbref_comp,fbref_round,fbref_day,fbref_hometeam,fbref_awayteam,fbref_score_fixtures_hometeam_result,fbref_score_fixtures_hometeam_gf,fbref_score_fixtures_hometeam_ga,fbref_score_fixtures_hometeam_poss,fbref_score_fixtures_hometeam_attendance,fbref_score_fixtures_hometeam_captain,fbref_referee,fbref_score_fixtures_awayteam_result,fbref_score_fixtures_awayteam_gf,fbref_score_fixtures_awayteam_ga,fbref_score_fixtures_awayteam_poss,fbref_score_fixtures_awayteam_attendance,fbref_score_fixtures_awayteam_captain,fbref_score_fixtures_awayteam_formation,fbref_score_fixtures_hometeam_formation,fbref_shooting_hometeam_result,fbref_shooting_hometeam_gf,fbref_shooting_hometeam_ga,fbref_shooting_hometeam_gls,fbref_shooting_hometeam_sh,fbref_shooting_hometeam_sot,fbref_shooting_hometeam_sot_percentage,fbref_shooting_hometeam_gsh,fbref_shooting_hometeam_gsot,fbref_shooting_hometeam_pk,fbref_shooting_hometeam_pkatt,fbref_shooting_awayteam_result,fbref_shooting_awayteam_gf,fbref_shooting_awayteam_ga,fbref_shooting_awayteam_gls,fbref_shooting_awayteam_sh,fbref_shooting_awayteam_sot,fbref_shooting_awayteam_sot_percentage,fbref_shooting_awayteam_gsh,fbref_shooting_awayteam_gsot,fbref_shooting_awayteam_pk,fbref_shooting_awayteam_pkatt,fbref_goalkeeping_hometeam_result,fbref_goalkeeping_hometeam_gf,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_saves,fbref_goalkeeping_hometeam_save_percentage,fbref_goalkeeping_hometeam_pkatt,fbref_goalkeeping_hometeam_pka,fbref_goalkeeping_hometeam_pksv,fbref_goalkeeping_hometeam_pkm,fbref_goalkeeping_awayteam_result,fbref_goalkeeping_awayteam_gf,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_sota,fbref_goalkeeping_awayteam_saves,fbref_goalkeeping_awayteam_save_percentage,fbref_goalkeeping_awayteam_pkatt,fbref_goalkeeping_awayteam_pka,fbref_goalkeeping_awayteam_pksv,fbref_goalkeeping_awayteam_pkm,fbref_full_season_format,fbref_shortened_season
2017-01-29,13:00,Premiership,Regular season,Sun,Celtic,Hearts,W,4,0,,58247,Scott Brown,Bobby Madden,L,0,4,,58247,Perry Kitchen,4-5-1,4-3-3,W,4.0,0.0,4,0,0,,,,1,1,L,0.0,4.0,0,0,0,,,,0,0,W,4.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,4.0,4,4.0,4,0,0,,1,1,0,0,2016/2017,16/17
2017-02-01,19:45,Premiership,Regular season,Wed,Celtic,Aberdeen,W,1,0,,53958,Scott Brown,John Beaton,L,0,1,,53958,Ryan Jack,4-5-1,4-3-3,W,1.0,0.0,1,0,0,,,,0,0,L,0.0,1.0,0,0,0,,,,0,0,W,1.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,1.0,1,1.0,1,0,0,,0,0,0,0,2016/2017,16/17
2017-02-18,15:00,Premiership,Regular season,Sat,Celtic,Motherwell,W,2,0,,56366,Scott Brown,Don Robertson,L,0,2,,56366,Keith Lasley,4-4-1-1,4-2-3-1,W,2.0,0.0,2,0,0,,,,1,1,L,0.0,2.0,0,0,0,,,,0,0,W,2.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,2.0,2,2.0,2,0,0,,1,1,0,0,2016/2017,16/17
2017-02-25,15:00,Premiership,Regular season,Sat,Celtic,Hamilton,W,2,0,,54685,Scott Brown,Crawford Allan,L,0,2,,54685,Michael Devlin,4-4-2,4-2-3-1,W,2.0,0.0,2,0,0,,,,1,1,L,0.0,2.0,0,0,0,,,,0,0,W,2.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,2.0,2,2.0,2,0,0,,1,1,0,0,2016/2017,16/17
2017-03-12,12:00,Premiership,Regular season,Sun,Celtic,Rangers,D,1,1,,58545,Scott Brown,Bobby Madden,D,1,1,,58545,Lee Wallace,5-3-2,4-2-3-1,D,1.0,1.0,1,0,0,,,,0,0,D,1.0,1.0,1,0,0,,,,0,0,D,1.0,1.0,1,1.0,1,0,,0,0,0,0,D,1.0,1.0,1,1.0,1,0,0,,0,0,0,0,2016/2017,16/17
2017-04-05,19:45,Premiership,Regular season,Wed,Celtic,Partick Thistle,D,1,1,,54047,Mikael Lustig,Greg Aitken,D,1,1,,54047,Callum Booth,3-5-2,3-5-2,D,1.0,1.0,1,0,0,,,,0,1,D,1.0,1.0,1,0,0,,,,0,0,D,1.0,1.0,1,1.0,1,0,,0,0,0,0,D,1.0,1.0,1,1.0,1,0,0,,1,0,1,0,2016/2017,16/17
2017-04-08,15:00,Premiership,Regular season,Sat,Celtic,Kilmarnock,W,3,1,,57679,Scott Brown,Craig Thomson,L,1,3,,57679,Gary Dicker,5-4-1,4-2-3-1,W,3.0,1.0,3,0,0,,,,0,0,L,1.0,3.0,1,0,0,,,,0,0,W,3.0,1.0,1,1.0,1,0,,0,0,0,0,L,1.0,3.0,3,3.0,3,0,0,,0,0,0,0,2016/2017,16/17
2017-05-06,15:00,Premiership,Championship round,Sat,Celtic,St Johnstone,W,4,1,,52796,Stuart Armstrong,Nick Walsh,L,1,4,,52796,Steven Anderson,4-4-1-1,4-2-3-1,W,4.0,1.0,4,0,0,,,,0,0,L,1.0,4.0,1,0,0,,,,0,0,W,4.0,1.0,1,1.0,1,0,,0,0,0,0,L,1.0,4.0,4,4.0,4,0,0,,0,0,0,0,2016/2017,16/17
2017-05-21,12:30,Premiership,Championship round,Sun,Celtic,Hearts,W,2,0,,58967,Scott Brown,John Beaton,L,0,2,,58967,Don Cowie,3-5-2,4-2-3-1,W,2.0,0.0,2,0,0,,,,0,0,L,0.0,2.0,0,0,0,,,,0,0,W,2.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,2.0,2,2.0,2,0,0,,0,0,0,0,2016/2017,16/17
2016-08-13,15:00,Premiership,Regular season,Sat,Aberdeen,Hearts,D,0,0,,13559,Ryan Jack,Kevin Clancy,D,0,0,,13559,Don Cowie,4-4-2,4-4-1-1,D,0.0,0.0,0,0,0,,,,0,0,D,0.0,0.0,0,0,0,,,,0,0,D,0.0,0.0,0,0.0,0,0,,0,0,0,0,D,0.0,0.0,0,0.0,0,0,0,,0,0,0,0,2016/2017,16/17
2016-08-20,15:00,Premiership,Regular season,Sat,Aberdeen,Partick Thistle,W,2,1,,11049,Graeme Shinnie,John Beaton,L,1,2,,11049,Abdul Osman,4-2-3-1,4-4-2,W,2.0,1.0,2,0,0,,,,0,0,L,1.0,2.0,1,0,0,,,,0,0,W,2.0,1.0,1,1.0,1,0,,0,0,0,0,L,1.0,2.0,2,2.0,2,0,0,,0,0,0,0,2016/2017,16/17
2016-09-10,15:00,Premiership,Regular season,Sat,Aberdeen,Inverness CT,D,1,1,,11356,Graeme Shinnie,Crawford Allan,D,1,1,,11356,Gary Warren,4-2-3-1,4-4-1-1,D,1.0,1.0,1,0,0,,,,0,0,D,1.0,1.0,1,0,0,,,,0,0,D,1.0,1.0,1,1.0,1,0,,0,0,0,0,D,1.0,1.0,1,1.0,1,0,0,,0,0,0,0,2016/2017,16/17
2016-09-25,13:00,Premiership,Regular season,Sun,Aberdeen,Rangers,W,2,1,,19263,Graeme Shinnie,John Beaton,L,1,2,,19263,Lee Wallace,4-3-3,4-4-1-1,W,2.0,1.0,2,0,0,,,,0,0,L,1.0,2.0,1,0,0,,,,1,1,W,2.0,1.0,1,1.0,1,0,,1,1,0,0,L,1.0,2.0,2,2.0,2,0,0,,0,0,0,0,2016/2017,16/17
2016-10-15,15:00,Premiership,Regular season,Sat,Aberdeen,Ross County,W,4,0,,10091,Graeme Shinnie,Craig Thomson,L,0,4,,10091,Paul Quinn,4-4-1-1,4-4-1-1,W,4.0,0.0,4,0,0,,,,0,0,L,0.0,4.0,0,0,0,,,,0,0,W,4.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,4.0,4,4.0,4,0,0,,0,0,0,0,2016/2017,16/17
2016-10-29,12:00,Premiership,Regular season,Sat,Aberdeen,Celtic,L,0,1,,17105,Ryan Jack,Steven McLean,W,1,0,,17105,Scott Brown,4-2-3-1,4-2-3-1,L,0.0,1.0,0,0,0,,,,0,0,W,1.0,0.0,1,0,0,,,,0,0,L,0.0,1.0,1,1.0,1,0,,0,0,0,0,W,1.0,0.0,0,0.0,0,0,0,,0,0,0,0,2016/2017,16/17
2016-12-06,19:45,Premiership,Regular season,Tue,Aberdeen,Kilmarnock,W,5,1,,8195,Graeme Shinnie,Stephen Finnie,L,1,5,,8195,Steven Smith,4-4-2,4-4-1-1,W,5.0,1.0,5,0,0,,,,0,0,L,1.0,5.0,1,0,0,,,,0,0,W,5.0,1.0,1,1.0,1,0,,0,0,0,0,L,1.0,5.0,5,5.0,5,0,0,,0,0,0,0,2016/2017,16/17
2016-12-10,15:00,Premiership,Regular season,Sat,Aberdeen,St Johnstone,D,0,0,,11501,Ryan Jack,Kevin Clancy,D,0,0,,11501,Steven Anderson,4-4-1-1,4-4-1-1,D,0.0,0.0,0,0,0,,,,0,0,D,0.0,0.0,0,0,0,,,,0,0,D,0.0,0.0,0,0.0,0,0,,0,0,0,0,D,0.0,0.0,0,0.0,0,0,0,,0,0,0,0,2016/2017,16/17
2016-12-27,15:00,Premiership,Regular season,Tue,Aberdeen,Hamilton,W,2,1,,13131,Ryan Jack,Andrew Dallas,L,1,2,,13131,Michael Devlin,4-4-1-1,4-4-1-1,W,2.0,1.0,2,0,0,,,,0,0,L,1.0,2.0,1,0,0,,,,1,1,W,2.0,1.0,1,1.0,1,0,,1,1,0,0,L,1.0,2.0,2,2.0,2,0,0,,0,0,0,0,2016/2017,16/17
2017-01-27,19:45,Premiership,Regular season,Fri,Aberdeen,Dundee,W,3,0,,10512,Ryan Jack,Kevin Clancy,L,0,3,,10512,Paul McGowan,3-5-2,4-4-1-1,W,3.0,0.0,3,0,0,,,,0,0,L,0.0,3.0,0,0,0,,,,0,0,W,3.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,3.0,3,3.0,3,0,0,,0,0,0,0,2016/2017,16/17
2017-02-04,15:00,Premiership,Regular season,Sat,Aberdeen,Partick Thistle,W,2,0,,10094,Ryan Jack,Greg Aitken,L,0,2,,10094,Abdul Osman,4-4-2,4-4-1-1,W,2.0,0.0,2,0,0,,,,0,0,L,0.0,2.0,0,0,0,,,,0,0,W,2.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,2.0,2,2.0,2,0,0,,0,0,0,0,2016/2017,16/17
2017-02-15,19:45,Premiership,Regular season,Wed,Aberdeen,Motherwell,W,7,2,,10384,Ryan Jack,Alan Muir,L,2,7,,10384,Keith Lasley,4-4-1-1,4-4-1-1,W,7.0,2.0,7,0,0,,,,1,1,L,2.0,7.0,2,0,0,,,,0,0,W,7.0,2.0,2,2.0,2,0,,0,0,0,0,L,2.0,7.0,7,7.0,7,0,0,,1,1,0,0,2016/2017,16/17
2017-02-25,15:00,Premiership,Regular season,Sat,Aberdeen,Ross County,W,1,0,,11774,Ryan Jack,William Collum,L,0,1,,11774,Andrew Davies,4-4-1-1,4-4-1-1,W,1.0,0.0,1,0,0,,,,0,0,L,0.0,1.0,0,0,0,,,,0,0,W,1.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,1.0,1,1.0,1,0,0,,0,0,0,0,2016/2017,16/17
2017-03-11,15:00,Premiership,Regular season,Sat,Aberdeen,Motherwell,W,1,0,,12524,Ryan Jack,Euan Anderson,L,0,1,,12524,Steven Hammell,4-4-2,4-4-2,W,1.0,0.0,1,0,0,,,,0,0,L,0.0,1.0,0,0,0,,,,0,0,W,1.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,1.0,1,1.0,1,0,0,,0,0,0,0,2016/2017,16/17
2017-03-18,12:15,Premiership,Regular season,Sat,Aberdeen,Hearts,W,2,0,,12178,Ryan Jack,Steven McLean,L,0,2,,12178,Don Cowie,4-2-3-1,4-2-3-1,W,2.0,0.0,2,0,0,,,,0,0,L,0.0,2.0,0,0,0,,,,0,0,W,2.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,2.0,2,2.0,2,0,0,,0,0,0,0,2016/2017,16/17
2017-04-04,19:45,Premiership,Regular season,Tue,Aberdeen,Inverness CT,W,1,0,,11507,Ryan Jack,Andrew Dallas,L,0,1,,11507,Gary Warren,4-1-3-2,4-3-3,W,1.0,0.0,1,0,0,,,,0,0,L,0.0,1.0,0,0,0,,,,0,0,W,1.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,1.0,1,1.0,1,0,0,,0,0,0,0,2016/2017,16/17
2017-04-09,12:30,Premiership,Regular season,Sun,Aberdeen,Rangers,L,0,3,,19332,Ryan Jack,Kevin Clancy,W,3,0,,19332,Kenny Miller,4-2-3-1,4-2-3-1,L,0.0,3.0,0,0,0,,,,0,0,W,3.0,0.0,3,0,0,,,,0,0,L,0.0,3.0,3,3.0,3,0,,0,0,0,0,W,3.0,0.0,0,0.0,0,0,0,,0,0,0,0,2016/2017,16/17
2017-04-29,15:00,Premiership,Championship round,Sat,Aberdeen,St Johnstone,L,0,2,,10606,Ryan Jack,Albion Avdijaj,W,2,0,,10606,Steven Anderson,4-4-1-1,4-2-3-1,L,0.0,2.0,0,0,0,,,,0,0,W,2.0,0.0,2,0,0,,,,0,0,L,0.0,2.0,2,2.0,2,0,,0,0,0,0,W,2.0,0.0,0,0.0,0,0,0,,0,0,0,0,2016/2017,16/17
2017-05-12,19:45,Premiership,Championship round,Fri,Aberdeen,Celtic,L,1,3,,16015,Graeme Shinnie,Steven McLean,W,3,1,,16015,Mikael Lustig,4-2-3-1,3-4-3,L,1.0,3.0,1,0,0,,,,0,0,W,3.0,1.0,3,0,0,,,,0,0,L,1.0,3.0,3,3.0,3,0,,0,0,0,0,W,3.0,1.0,1,1.0,1,0,0,,0,0,0,0,2016/2017,16/17
2016-08-06,12:30,Premiership,Regular season,Sat,Rangers,Hamilton,D,1,1,,49125,Lee Wallace,Don Robertson,D,1,1,,49125,Michael Devlin,4-1-4-1,4-3-3,D,1.0,1.0,1,0,0,,,,0,0,D,1.0,1.0,1,0,0,,,,0,0,D,1.0,1.0,1,1.0,1,0,,0,0,0,0,D,1.0,1.0,1,1.0,1,0,0,,0,0,0,0,2016/2017,16/17
2016-08-20,15:00,Premiership,Regular season,Sat,Rangers,Motherwell,W,2,1,,48716,Lee Wallace,Bobby Madden,L,1,2,,48716,Keith Lasley,4-5-1,4-3-3,W,2.0,1.0,2,0,0,,,,0,0,L,1.0,2.0,1,0,0,,,,0,0,W,2.0,1.0,1,1.0,1,0,,0,0,0,0,L,1.0,2.0,2,2.0,2,0,0,,0,0,0,0,2016/2017,16/17
2016-09-17,15:00,Premiership,Regular season,Sat,Rangers,Ross County,D,0,0,,47935,Lee Wallace,Greg Aitken,D,0,0,,47935,Paul Quinn,4-4-1-1,4-3-3,D,0.0,0.0,0,0,0,,,,0,0,D,0.0,0.0,0,0,0,,,,0,0,D,0.0,0.0,0,0.0,0,0,,0,0,0,0,D,0.0,0.0,0,0.0,0,0,0,,0,0,0,0,2016/2017,16/17
2016-10-01,15:00,Premiership,Regular season,Sat,Rangers,Partick Thistle,W,2,0,,49680,Lee Wallace,Stephen Finnie,L,0,2,,49680,Abdul Osman,4-2-3-1,4-3-3,W,2.0,0.0,2,0,0,,,,0,0,L,0.0,2.0,0,0,0,,,,0,0,W,2.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,2.0,2,2.0,2,0,0,,0,0,0,0,2016/2017,16/17
2016-10-26,19:45,Premiership,Regular season,Wed,Rangers,St Johnstone,D,1,1,,46563,Lee Wallace,Kevin Clancy,D,1,1,,46563,Steven Anderson,4-4-2,4-3-3,D,1.0,1.0,1,0,0,,,,0,0,D,1.0,1.0,1,0,0,,,,0,0,D,1.0,1.0,1,1.0,1,0,,0,0,0,0,D,1.0,1.0,1,1.0,1,0,0,,0,0,0,0,2016/2017,16/17
2016-10-29,15:00,Premiership,Regular season,Sat,Rangers,Kilmarnock,W,3,0,,49302,Lee Wallace,John Beaton,L,0,3,,49302,Steven Smith,4-2-3-1,4-3-3,W,3.0,0.0,3,0,0,,,,1,1,L,0.0,3.0,0,0,0,,,,0,0,W,3.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,3.0,3,3.0,3,0,0,,1,1,0,0,2016/2017,16/17
2016-11-19,15:00,Premiership,Regular season,Sat,Rangers,Dundee,W,1,0,,48773,Lee Wallace,William Collum,L,0,1,,48773,Darren O'Dea,3-5-2,4-3-3,W,1.0,0.0,1,0,0,,,,0,0,L,0.0,1.0,0,0,0,,,,0,0,W,1.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,1.0,1,1.0,1,0,0,,0,0,0,0,2016/2017,16/17
2016-12-03,15:00,Premiership,Regular season,Sat,Rangers,Aberdeen,W,2,1,,50003,Lee Wallace,Steven McLean,L,1,2,,50003,Ryan Jack,4-4-2,4-3-3,W,2.0,1.0,2,0,0,,,,0,0,L,1.0,2.0,1,0,0,,,,0,0,W,2.0,1.0,1,1.0,1,0,,0,0,0,0,L,1.0,2.0,2,2.0,2,0,0,,0,0,0,0,2016/2017,16/17
2016-12-10,15:00,Premiership,Regular season,Sat,Rangers,Hearts,W,2,0,,50039,Lee Wallace,John Beaton,L,0,2,,50039,Perry Kitchen,4-4-2,4-3-3,W,2.0,0.0,2,0,0,,,,0,0,L,0.0,2.0,0,0,0,,,,0,0,W,2.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,2.0,2,2.0,2,0,0,,0,0,0,0,2016/2017,16/17
2016-12-24,12:30,Premiership,Regular season,Sat,Rangers,Inverness CT,W,1,0,,48528,Lee Wallace,Don Robertson,L,0,1,,48528,Gary Warren,4-1-4-1,4-3-3,W,1.0,0.0,1,0,0,,,,0,0,L,0.0,1.0,0,0,0,,,,0,0,W,1.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,1.0,1,1.0,1,0,0,,0,0,0,0,2016/2017,16/17
2016-12-31,12:15,Premiership,Regular season,Sat,Rangers,Celtic,L,1,2,,50126,Kenny Miller,Steven McLean,W,2,1,,50126,Scott Brown,4-2-3-1,3-5-2,L,1.0,2.0,1,0,0,,,,0,0,W,2.0,1.0,2,0,0,,,,0,0,L,1.0,2.0,2,2.0,2,0,,0,0,0,0,W,2.0,1.0,1,1.0,1,0,0,,0,0,0,0,2016/2017,16/17
2017-02-04,15:00,Premiership,Regular season,Sat,Rangers,Ross County,D,1,1,,49428,Lee Wallace,Don Robertson,D,1,1,,49428,Andrew Davies,4-1-4-1,4-3-3,D,1.0,1.0,1,0,0,,,,0,0,D,1.0,1.0,1,0,0,,,,0,0,D,1.0,1.0,1,1.0,1,0,,0,0,0,0,D,1.0,1.0,1,1.0,1,0,0,,0,0,0,0,2016/2017,16/17
2017-03-01,19:45,Premiership,Regular season,Wed,Rangers,St Johnstone,W,3,2,,46800,Lee Wallace,Kevin Clancy,L,2,3,,46800,Steven Anderson,4-1-4-1,4-3-3,W,3.0,2.0,3,0,0,,,,0,0,L,2.0,3.0,2,0,0,,,,0,0,W,3.0,2.0,2,2.0,2,0,,0,0,0,0,L,2.0,3.0,3,3.0,3,0,0,,0,0,0,0,2016/2017,16/17
2017-03-18,15:00,Premiership,Regular season,Sat,Rangers,Hamilton,W,4,0,,49090,Lee Wallace,Don Robertson,L,0,4,,49090,Massimo Donati,3-5-1-1,4-2-3-1,W,4.0,0.0,4,0,0,,,,1,1,L,0.0,4.0,0,0,0,,,,0,0,W,4.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,4.0,4,4.0,4,0,0,,1,1,0,0,2016/2017,16/17
2017-04-01,15:00,Premiership,Regular season,Sat,Rangers,Motherwell,D,1,1,,49198,Lee Wallace,Steven McLean,D,1,1,,49198,Steven Hammell,3-5-2,4-2-3-1,D,1.0,1.0,1,0,0,,,,0,0,D,1.0,1.0,1,0,0,,,,0,0,D,1.0,1.0,1,1.0,1,0,,0,0,0,0,D,1.0,1.0,1,1.0,1,0,0,,0,0,0,0,2016/2017,16/17
2017-04-15,15:00,Premiership,Regular season,Sat,Rangers,Partick Thistle,W,2,0,,49748,Kenny Miller,Nick Walsh,L,0,2,,49748,Danny Devine,4-1-4-1,4-2-3-1,W,2.0,0.0,2,0,0,,,,0,0,L,0.0,2.0,0,0,0,,,,0,0,W,2.0,0.0,0,0.0,0,0,,0,0,0,0,L,0.0,2.0,2,2.0,2,0,0,,0,0,0,0,2016/2017,16/17
2017-04-29,12:00,Premiership,Championship round,Sat,Rangers,Celtic,L,1,5,,49822,Kenny Miller,John Beaton,W,5,1,,49822,Scott Brown,4-2-3-1,4-3-1-2,L,1.0,5.0,1,0,0,,,,0,0,W,5.0,1.0,5,0,0,,,,1,1,L,1.0,5.0,5,5.0,5,0,,1,1,0,0,W,5.0,1.0,1,1.0,1,0,0,,0,0,0,0,2016/2017,16/17
