fbref_date,fbref_time,fbref_comp,fbref_round,fbref_day,fbref_hometeam,fbref_awayteam,fbref_score_fixtures_hometeam_result,fbref_score_fixtures_hometeam_gf,fbref_score_fixtures_hometeam_ga,fbref_score_fixtures_hometeam_poss,fbref_score_fixtures_hometeam_attendance,fbref_score_fixtures_hometeam_captain,fbref_referee,fbref_score_fixtures_awayteam_result,fbref_score_fixtures_awayteam_gf,fbref_score_fixtures_awayteam_ga,fbref_score_fixtures_awayteam_poss,fbref_score_fixtures_awayteam_attendance,fbref_score_fixtures_awayteam_captain,fbref_score_fixtures_awayteam_formation,fbref_score_fixtures_hometeam_formation,fbref_shooting_hometeam_result,fbref_shooting_hometeam_gf,fbref_shooting_hometeam_ga,fbref_shooting_hometeam_gls,fbref_shooting_hometeam_sh,fbref_shooting_hometeam_sot,fbref_shooting_hometeam_sot_percentage,fbref_shooting_hometeam_gsh,fbref_shooting_hometeam_gsot,fbref_shooting_hometeam_pk,fbref_shooting_hometeam_pkatt,fbref_shooting_awayteam_result,fbref_shooting_awayteam_gf,fbref_shooting_awayteam_ga,fbref_shooting_awayteam_gls,fbref_shooting_awayteam_sh,fbref_shooting_awayteam_sot,fbref_shooting_awayteam_sot_percentage,fbref_shooting_awayteam_gsh,fbref_shooting_awayteam_gsot,fbref_shooting_awayteam_pk,fbref_shooting_awayteam_pkatt,fbref_goalkeeping_hometeam_result,fbref_goalkeeping_hometeam_gf,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_saves,fbref_goalkeeping_hometeam_save_percentage,fbref_goalkeeping_hometeam_pkatt,fbref_goalkeeping_hometeam_pka,fbref_goalkeeping_hometeam_pksv,fbref_goalkeeping_hometeam_pkm,fbref_goalkeeping_awayteam_result,fbref_goalkeeping_awayteam_gf,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_sota,fbref_goalkeeping_awayteam_saves,fbref_goalkeeping_awayteam_save_percentage,fbref_goalkeeping_awayteam_pkatt,fbref_goalkeeping_awayteam_pka,fbref_goalkeeping_awayteam_pksv,fbref_goalkeeping_awayteam_pkm,fbref_full_season_format,fbref_shortened_season
2016-01-19,19:45,Premiership,Regular season,Tue,Celtic,Hamilton,W,8,1,,45659,,Craig Thomson,L,1,8,,45659,,4-4-1-1,4-2-3-1,W,8.0,1.0,8,,,,,,0,0,L,1.0,8.0,1,,,,,,0,0,W,8.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,8.0,8,8.0,8,,,,0,0,0,0,2015/2016,15/16
2016-01-23,15:00,Premiership,Regular season,Sat,Celtic,St Johnstone,W,3,1,,43948,,Kevin Clancy,L,1,3,,43948,,4-2-3-1,4-2-3-1,W,3.0,1.0,3,,,,,,0,0,L,1.0,3.0,1,,,,,,0,0,W,3.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,3.0,3,3.0,3,,,,0,0,0,0,2015/2016,15/16
2016-02-13,15:00,Premiership,Regular season,Sat,Celtic,Ross County,W,2,0,,42550,,Kevin Clancy,L,0,2,,42550,,4-4-1-1,4-2-3-1,W,2.0,0.0,2,,,,,,0,0,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,2.0,2,2.0,2,,,,0,0,0,0,2015/2016,15/16
2016-02-20,15:00,Premiership,Regular season,Sat,Celtic,Inverness CT,W,3,0,,43600,,Don Robertson,L,0,3,,43600,,4-2-3-1,4-2-3-1,W,3.0,0.0,3,,,,,,0,0,L,0.0,3.0,0,,,,,,0,0,W,3.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,3.0,3,3.0,3,,,,0,0,0,0,2015/2016,15/16
2016-03-02,19:45,Premiership,Regular season,Wed,Celtic,Dundee,D,0,0,,41451,,John Beaton,D,0,0,,41451,,4-5-1,4-2-3-1,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0,0.0,0,,,0,0,0,0,D,0.0,0.0,0,0.0,0,,,,0,0,0,0,2015/2016,15/16
2016-04-02,12:30,Premiership,Regular season,Sat,Celtic,Hearts,W,3,1,,49009,,Bobby Madden,L,1,3,,49009,,4-4-2,4-2-3-1,W,3.0,1.0,3,,,,,,0,0,L,1.0,3.0,1,,,,,,0,0,W,3.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,3.0,3,3.0,3,,,,0,0,0,0,2015/2016,15/16
2016-04-24,15:00,Premiership,Championship round,Sun,Celtic,Ross County,D,1,1,,41396,,Don Robertson,D,1,1,,41396,,4-4-2,4-2-3-1,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,1.0,1,,,0,0,0,0,D,1.0,1.0,1,1.0,1,,,,0,0,0,0,2015/2016,15/16
2016-05-08,12:30,Premiership,Championship round,Sun,Celtic,Aberdeen,W,3,2,,47877,,Bobby Madden,L,2,3,,47877,,4-2-3-1,4-2-3-1,W,3.0,2.0,3,,,,,,0,0,L,2.0,3.0,2,,,,,,0,0,W,3.0,2.0,2,2.0,2,,,0,0,0,0,L,2.0,3.0,3,3.0,3,,,,0,0,0,0,2015/2016,15/16
2016-05-15,12:30,Premiership,Championship round,Sun,Celtic,Motherwell,W,7,0,,49050,,Euan Anderson,L,0,7,,49050,,4-4-2,4-2-3-1,W,7.0,0.0,7,,,,,,0,0,L,0.0,7.0,0,,,,,,0,0,W,7.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,7.0,7,7.0,7,,,,0,0,0,0,2015/2016,15/16
2015-08-09,15:00,Premiership,Regular season,Sun,Aberdeen,Kilmarnock,W,2,0,,11305,,Steven McLean,L,0,2,,11305,,5-3-2,4-2-3-1,W,2.0,0.0,2,,,,,,1,1,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,2.0,2,2.0,2,,,,1,1,0,0,2015/2016,15/16
2015-08-22,15:00,Premiership,Regular season,Sat,Aberdeen,Dundee,W,2,0,,13621,,Bobby Madden,L,0,2,,13621,,4-4-2,4-3-1-2,W,2.0,0.0,2,,,,,,1,1,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,2.0,2,2.0,2,,,,1,1,0,0,2015/2016,15/16
2015-09-12,12:30,Premiership,Regular season,Sat,Aberdeen,Celtic,W,2,1,,20385,,Craig Thomson,L,1,2,,20385,,4-2-3-1,3-5-1-1,W,2.0,1.0,2,,,,,,1,1,L,1.0,2.0,1,,,,,,1,1,W,2.0,1.0,1,1.0,1,,,1,1,0,0,L,1.0,2.0,2,2.0,2,,,,1,1,0,0,2015/2016,15/16
2015-09-15,19:45,Premiership,Regular season,Tue,Aberdeen,Hamilton,W,1,0,,13246,,Crawford Allan,L,0,1,,13246,,4-2-3-1,4-4-1-1,W,1.0,0.0,1,,,,,,1,1,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,1.0,1,1.0,1,,,,1,1,0,0,2015/2016,15/16
2015-10-03,15:00,Premiership,Regular season,Sat,Aberdeen,St Johnstone,L,1,5,,13405,,Alan Muir,W,5,1,,13405,,4-4-2,4-3-2-1,L,1.0,5.0,1,,,,,,0,0,W,5.0,1.0,5,,,,,,0,0,L,1.0,5.0,5,5.0,5,,,0,0,0,0,W,5.0,1.0,1,1.0,1,,,,0,0,0,0,2015/2016,15/16
2015-10-24,15:00,Premiership,Regular season,Sat,Aberdeen,Motherwell,D,1,1,,12389,,Crawford Allan,D,1,1,,12389,,4-4-2,4-4-2,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,1.0,1,,,0,0,0,0,D,1.0,1.0,1,1.0,1,,,,0,0,0,0,2015/2016,15/16
2015-11-07,15:00,Premiership,Regular season,Sat,Aberdeen,Dundee United,W,2,0,,12805,,Steven McLean,L,0,2,,12805,,4-1-4-1,4-4-1-1,W,2.0,0.0,2,,,,,,0,0,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,2.0,2,2.0,2,,,,0,0,0,0,2015/2016,15/16
2015-11-28,15:00,Premiership,Regular season,Sat,Aberdeen,Ross County,W,3,1,,10843,,John Beaton,L,1,3,,10843,,4-4-1-1,4-2-3-1,W,3.0,1.0,3,,,,,,0,0,L,1.0,3.0,1,,,,,,0,0,W,3.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,3.0,3,3.0,3,,,,0,0,0,0,2015/2016,15/16
2015-12-12,12:30,Premiership,Regular season,Sat,Aberdeen,Hearts,W,1,0,,13110,,Craig Thomson,L,0,1,,13110,,4-4-2,4-4-1-1,W,1.0,0.0,1,,,,,,1,1,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,1.0,1,1.0,1,,,,1,1,0,0,2015/2016,15/16
2015-12-26,15:00,Premiership,Regular season,Sat,Aberdeen,Inverness CT,D,2,2,,15142,,William Collum,D,2,2,,15142,,4-2-3-1,4-4-1-1,D,2.0,2.0,2,,,,,,1,1,D,2.0,2.0,2,,,,,,1,1,D,2.0,2.0,2,2.0,2,,,1,1,0,0,D,2.0,2.0,2,2.0,2,,,,1,1,0,0,2015/2016,15/16
2015-12-30,19:45,Premiership,Regular season,Wed,Aberdeen,Partick Thistle,D,0,0,,12583,,Kevin Clancy,D,0,0,,12583,,4-2-3-1,4-2-3-1,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0,0.0,0,,,0,0,0,0,D,0.0,0.0,0,0.0,0,,,,0,0,0,0,2015/2016,15/16
2016-01-22,19:45,Premiership,Regular season,Fri,Aberdeen,Dundee,W,1,0,,11805,,Alan Muir,L,0,1,,11805,,4-4-1-1,4-4-2,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,1.0,1,1.0,1,,,,0,0,0,0,2015/2016,15/16
2016-02-03,19:45,Premiership,Regular season,Wed,Aberdeen,Celtic,W,2,1,,19003,,Steven McLean,L,1,2,,19003,,4-2-3-1,4-4-1-1,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,2.0,2,2.0,2,,,,0,0,0,0,2015/2016,15/16
2016-02-27,15:00,Premiership,Regular season,Sat,Aberdeen,St Johnstone,D,1,1,,12563,,Steven McLean,D,1,1,,12563,,4-4-2,4-4-1-1,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,1,1,D,1.0,1.0,1,1.0,1,,,1,1,0,0,D,1.0,1.0,1,1.0,1,,,,0,0,0,0,2015/2016,15/16
2016-03-12,15:00,Premiership,Regular season,Sat,Aberdeen,Kilmarnock,W,2,1,,13725,,Euan Anderson,L,1,2,,13725,,4-4-2,4-4-1-1,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,2.0,2,2.0,2,,,,0,0,0,0,2015/2016,15/16
2016-04-03,12:30,Premiership,Regular season,Sun,Aberdeen,Hamilton,W,3,0,,12509,,Kevin Clancy,L,0,3,,12509,,4-2-3-1,4-4-1-1,W,3.0,0.0,3,,,,,,0,0,L,0.0,3.0,0,,,,,,0,0,W,3.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,3.0,3,3.0,3,,,,0,0,0,0,2015/2016,15/16
2016-04-30,15:00,Premiership,Championship round,Sat,Aberdeen,Motherwell,W,4,1,,10259,,Bobby Madden,L,1,4,,10259,,4-4-1-1,4-4-1-1,W,4.0,1.0,4,,,,,,1,1,L,1.0,4.0,1,,,,,,0,0,W,4.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,4.0,4,4.0,4,,,,1,1,0,0,2015/2016,15/16
2016-05-12,19:45,Premiership,Championship round,Thu,Aberdeen,Hearts,L,0,1,,10087,,Andrew Dallas,W,1,0,,10087,,4-4-2,4-4-1-1,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,1,1.0,1,,,0,0,0,0,W,1.0,0.0,0,0.0,0,,,,0,0,0,0,2015/2016,15/16
2016-05-15,12:30,Premiership,Championship round,Sun,Aberdeen,Ross County,L,0,4,,10003,,William Collum,W,4,0,,10003,,3-5-2,4-4-1-1,L,0.0,4.0,0,,,,,,0,0,W,4.0,0.0,4,,,,,,1,1,L,0.0,4.0,4,4.0,4,,,1,1,0,0,W,4.0,0.0,0,0.0,0,,,,0,0,0,0,2015/2016,15/16
2015-08-02,12:30,Premiership,Regular season,Sun,Hearts,St Johnstone,W,4,3,,16334,,Steven McLean,L,3,4,,16334,,4-1-4-1,4-4-2,W,4.0,3.0,4,,,,,,0,1,L,3.0,4.0,3,,,,,,0,0,W,4.0,3.0,3,3.0,3,,,0,0,0,0,L,3.0,4.0,4,4.0,4,,,,2,0,1,1,2015/2016,15/16
2015-08-12,19:45,Premiership,Regular season,Wed,Hearts,Motherwell,W,2,0,,16645,,Brian Colvin,L,0,2,,16645,,4-4-2,4-4-2,W,2.0,0.0,2,,,,,,1,1,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,2.0,2,2.0,2,,,,1,1,0,0,2015/2016,15/16
2015-08-22,15:00,Premiership,Regular season,Sat,Hearts,Partick Thistle,W,3,0,,16657,,John Beaton,L,0,3,,16657,,4-2-3-1,4-4-2,W,3.0,0.0,3,,,,,,0,0,L,0.0,3.0,0,,,,,,0,0,W,3.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,3.0,3,3.0,3,,,,0,0,0,0,2015/2016,15/16
2015-09-20,14:15,Premiership,Regular season,Sun,Hearts,Aberdeen,L,1,3,,16702,,Bobby Madden,W,3,1,,16702,,4-2-3-1,4-2-3-1,L,1.0,3.0,1,,,,,,0,0,W,3.0,1.0,3,,,,,,0,0,L,1.0,3.0,3,3.0,3,,,0,0,0,0,W,3.0,1.0,1,1.0,1,,,,0,0,0,0,2015/2016,15/16
2015-10-03,15:00,Premiership,Regular season,Sat,Hearts,Kilmarnock,D,1,1,,16461,,John Beaton,D,1,1,,16461,,4-2-3-1,4-4-2,D,1.0,1.0,1,,,,,,1,1,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,1.0,1,,,0,0,0,0,D,1.0,1.0,1,1.0,1,,,,1,1,0,0,2015/2016,15/16
2015-10-24,15:00,Premiership,Regular season,Sat,Hearts,Ross County,W,2,0,,16264,,Alan Muir,L,0,2,,16264,,4-4-2,4-4-2,W,2.0,0.0,2,,,,,,0,0,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,2.0,2,2.0,2,,,,0,0,0,0,2015/2016,15/16
2015-11-07,15:00,Premiership,Regular season,Sat,Hearts,Hamilton,W,2,0,,16121,,Bobby Madden,L,0,2,,16121,,4-1-4-1,4-4-2,W,2.0,0.0,2,,,,,,0,0,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,2.0,2,2.0,2,,,,0,0,0,0,2015/2016,15/16
2015-11-21,15:00,Premiership,Regular season,Sat,Hearts,Dundee,D,1,1,,16736,,Kevin Clancy,D,1,1,,16736,,4-4-2,4-4-2,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,1.0,1,,,0,0,0,0,D,1.0,1.0,1,1.0,1,,,,0,0,0,0,2015/2016,15/16
2015-12-27,14:00,Premiership,Regular season,Sun,Hearts,Celtic,D,2,2,,16844,,Steven McLean,D,2,2,,16844,,4-2-3-1,4-4-2,D,2.0,2.0,2,,,,,,0,0,D,2.0,2.0,2,,,,,,0,0,D,2.0,2.0,2,2.0,2,,,0,0,0,0,D,2.0,2.0,2,2.0,2,,,,0,0,0,0,2015/2016,15/16
2015-12-30,19:45,Premiership,Regular season,Wed,Hearts,Dundee United,W,3,2,,16721,,Bobby Madden,L,2,3,,16721,,3-4-3,4-4-2,W,3.0,2.0,3,,,,,,1,1,L,2.0,3.0,2,,,,,,1,1,W,3.0,2.0,2,2.0,2,,,1,1,0,0,L,2.0,3.0,3,3.0,3,,,,1,1,0,0,2015/2016,15/16
2016-01-16,15:00,Premiership,Regular season,Sat,Hearts,Motherwell,W,6,0,,16574,,Kevin Clancy,L,0,6,,16574,,4-4-2,4-4-2,W,6.0,0.0,6,,,,,,2,2,L,0.0,6.0,0,,,,,,0,0,W,6.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,6.0,6,6.0,6,,,,2,2,0,0,2015/2016,15/16
2016-02-27,15:00,Premiership,Regular season,Sat,Hearts,Kilmarnock,W,1,0,,16354,,Don Robertson,L,0,1,,16354,,4-2-3-1,4-4-2,W,1.0,0.0,1,,,,,,0,2,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,1.0,1,1.0,1,,,,2,0,1,1,2015/2016,15/16
2016-03-01,19:45,Premiership,Regular season,Tue,Hearts,Inverness CT,W,2,0,,15767,,Alan Muir,L,0,2,,15767,,4-3-3,4-4-2,W,2.0,0.0,2,,,,,,0,0,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,2.0,2,2.0,2,,,,0,0,0,0,2015/2016,15/16
2016-03-05,15:00,Premiership,Regular season,Sat,Hearts,Partick Thistle,W,1,0,,16558,,Bobby Madden,L,0,1,,16558,,4-2-3-1,4-2-3-1,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,1.0,1,1.0,1,,,,0,0,0,0,2015/2016,15/16
2016-03-19,15:00,Premiership,Regular season,Sat,Hearts,St Johnstone,L,0,3,,16295,,Craig Thomson,W,3,0,,16295,,4-4-1-1,4-4-2,L,0.0,3.0,0,,,,,,0,0,W,3.0,0.0,3,,,,,,0,0,L,0.0,3.0,3,3.0,3,,,0,0,0,0,W,3.0,0.0,0,0.0,0,,,,0,0,0,0,2015/2016,15/16
2016-04-08,19:45,Premiership,Regular season,Fri,Hearts,Aberdeen,W,2,1,,16995,,Steven McLean,L,1,2,,16995,,4-2-3-1,4-2-3-1,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,2.0,2,2.0,2,,,,0,0,0,0,2015/2016,15/16
2016-04-30,12:30,Premiership,Championship round,Sat,Hearts,Celtic,L,1,3,,16527,,Alan Muir,W,3,1,,16527,,4-4-2,3-5-2,L,1.0,3.0,1,,,,,,0,0,W,3.0,1.0,3,,,,,,0,0,L,1.0,3.0,3,3.0,3,,,0,0,0,0,W,3.0,1.0,1,1.0,1,,,,0,0,0,0,2015/2016,15/16
2016-05-07,15:00,Premiership,Championship round,Sat,Hearts,Ross County,D,1,1,,15438,,Nick Walsh,D,1,1,,15438,,4-3-3,4-4-2,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,1.0,1,,,0,0,0,0,D,1.0,1.0,1,1.0,1,,,,0,0,0,0,2015/2016,15/16
2016-05-15,12:30,Premiership,Championship round,Sun,Hearts,St Johnstone,D,2,2,,16046,,Greg Aitken,D,2,2,,16046,,4-4-2,4-4-2,D,2.0,2.0,1,,,,,,0,0,D,2.0,2.0,2,,,,,,1,1,D,2.0,2.0,2,2.0,2,,,1,1,0,0,D,2.0,2.0,2,2.0,2,,,,0,0,0,0,2015/2016,15/16
2015-08-08,15:00,Premiership,Regular season,Sat,St Johnstone,Inverness CT,D,1,1,,2959,,William Collum,D,1,1,,2959,,4-4-2,4-4-2,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,1.0,1,,,0,0,0,0,D,1.0,1.0,1,1.0,1,,,,0,0,0,0,2015/2016,15/16
2015-08-11,19:45,Premiership,Regular season,Tue,St Johnstone,Ross County,D,1,1,,3065,,Alan Muir,D,1,1,,3065,,4-4-1-1,4-4-2,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,1.0,1,,,0,0,0,0,D,1.0,1.0,1,1.0,1,,,,0,0,0,0,2015/2016,15/16
2015-08-22,15:00,Premiership,Regular season,Sat,St Johnstone,Motherwell,W,2,1,,3361,,Craig Thomson,L,1,2,,3361,,4-4-2,4-4-2,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,2.0,2,2.0,2,,,,0,0,0,0,2015/2016,15/16
2015-09-12,15:00,Premiership,Regular season,Sat,St Johnstone,Hamilton,W,4,1,,2648,,Andrew Dallas,L,1,4,,2648,,4-2-3-1,4-3-3,W,4.0,1.0,4,,,,,,1,1,L,1.0,4.0,1,,,,,,0,0,W,4.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,4.0,4,4.0,4,,,,1,1,0,0,2015/2016,15/16
