fbref_date,fbref_time,fbref_comp,fbref_round,fbref_day,fbref_hometeam,fbref_awayteam,fbref_score_fixtures_hometeam_result,fbref_score_fixtures_hometeam_gf,fbref_score_fixtures_hometeam_ga,fbref_score_fixtures_hometeam_poss,fbref_score_fixtures_hometeam_attendance,fbref_score_fixtures_hometeam_captain,fbref_referee,fbref_score_fixtures_awayteam_result,fbref_score_fixtures_awayteam_gf,fbref_score_fixtures_awayteam_ga,fbref_score_fixtures_awayteam_poss,fbref_score_fixtures_awayteam_attendance,fbref_score_fixtures_awayteam_captain,fbref_score_fixtures_awayteam_formation,fbref_score_fixtures_hometeam_formation,fbref_shooting_hometeam_result,fbref_shooting_hometeam_gf,fbref_shooting_hometeam_ga,fbref_shooting_hometeam_gls,fbref_shooting_hometeam_sh,fbref_shooting_hometeam_sot,fbref_shooting_hometeam_sot_percentage,fbref_shooting_hometeam_gsh,fbref_shooting_hometeam_gsot,fbref_shooting_hometeam_pk,fbref_shooting_hometeam_pkatt,fbref_shooting_awayteam_result,fbref_shooting_awayteam_gf,fbref_shooting_awayteam_ga,fbref_shooting_awayteam_gls,fbref_shooting_awayteam_sh,fbref_shooting_awayteam_sot,fbref_shooting_awayteam_sot_percentage,fbref_shooting_awayteam_gsh,fbref_shooting_awayteam_gsot,fbref_shooting_awayteam_pk,fbref_shooting_awayteam_pkatt,fbref_goalkeeping_hometeam_result,fbref_goalkeeping_hometeam_gf,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_saves,fbref_goalkeeping_hometeam_save_percentage,fbref_goalkeeping_hometeam_pkatt,fbref_goalkeeping_hometeam_pka,fbref_goalkeeping_hometeam_pksv,fbref_goalkeeping_hometeam_pkm,fbref_goalkeeping_awayteam_result,fbref_goalkeeping_awayteam_gf,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_sota,fbref_goalkeeping_awayteam_saves,fbref_goalkeeping_awayteam_save_percentage,fbref_goalkeeping_awayteam_pkatt,fbref_goalkeeping_awayteam_pka,fbref_goalkeeping_awayteam_pksv,fbref_goalkeeping_awayteam_pkm,fbref_full_season_format,fbref_shortened_season
2023-11-25,15:00,Premiership,Regular season,Sat,Hearts,St Johnstone,W,1,0,60.0,18678,Lawrence Shankland,John Beaton,L,0,1,40.0,18678,Liam Gordon,3-4-1-2,3-5-2,W,1.0,0.0,1,18.0,4.0,22.2,0.06,0.25,0,0,L,0.0,1.0,0,10.0,3.0,30.0,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,3.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,4.0,3.0,75.0,0,0,0,0,2023/2024,23/24
2023-12-06,20:00,Premiership,Regular season,Wed,Hearts,Rangers,L,0,1,48.0,17759,Lawrence Shankland,William Collum,W,1,0,52.0,17759,James Tavernier,4-2-3-1,3-5-2,L,0.0,1.0,0,12.0,5.0,41.7,0.0,0.0,0,0,W,1.0,0.0,1,22.0,5.0,22.7,0.05,0.2,0,0,L,0.0,1.0,1.0,1.0,1.0,3.0,75.0,0,0,0,0,W,1.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0,0,0,0,2023/2024,23/24
2023-12-23,15:00,Premiership,Regular season,Sat,Hearts,St Mirren,W,2,0,54.0,18717,Lawrence Shankland,Nick Walsh,L,0,2,46.0,18717,Mark O'Hara,3-4-3,3-4-3,W,2.0,0.0,2,12.0,6.0,50.0,0.17,0.33,0,0,L,0.0,2.0,0,11.0,4.0,36.4,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,3.0,100.0,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,6.0,4.0,66.7,0,0,0,0,2023/2024,23/24
2023-12-30,15:00,Premiership,Regular season,Sat,Hearts,Ross County,D,2,2,63.0,18288,Lawrence Shankland,Alan Muir,D,2,2,37.0,18288,Jack Baldwin,4-4-2,3-5-2,D,2.0,2.0,2,20.0,7.0,35.0,0.1,0.29,0,0,D,2.0,2.0,1,14.0,4.0,28.6,0.07,0.25,0,0,D,2.0,2.0,2.0,2.0,2.0,3.0,60.0,0,0,0,0,D,2.0,2.0,2.0,2.0,2.0,7.0,5.0,71.4,0,0,0,0,2023/2024,23/24
2024-01-23,19:45,Premiership,Regular season,Tue,Hearts,Dundee,W,3,2,67.0,18185,Lawrence Shankland,Chris Graham,L,2,3,33.0,18185,Joe Shaughnessy,5-3-2,3-5-2,W,3.0,2.0,3,15.0,6.0,40.0,0.2,0.5,0,1,L,2.0,3.0,2,8.0,4.0,50.0,0.25,0.5,0,0,W,3.0,2.0,2.0,2.0,2.0,2.0,50.0,0,0,0,0,L,2.0,3.0,3.0,3.0,3.0,4.0,2.0,25.0,1,0,1,0,2023/2024,23/24
2024-01-27,15:00,Premiership,Regular season,Sat,Hearts,Aberdeen,W,2,0,55.0,18790,Lawrence Shankland,Kevin Clancy,L,0,2,46.0,18790,Graeme Shinnie,4-2-3-1,4-2-3-1,W,2.0,0.0,2,15.0,5.0,33.3,0.07,0.2,1,1,L,0.0,2.0,0,16.0,1.0,6.3,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,1.0,100.0,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,4.0,3.0,75.0,1,1,0,0,2023/2024,23/24
2024-02-17,15:00,Premiership,Regular season,Sat,Hearts,Motherwell,W,2,0,71.0,18748,Lawrence Shankland,Chris Graham,L,0,2,29.0,18748,Liam Kelly,3-4-1-2,3-5-2,W,2.0,0.0,2,22.0,7.0,31.8,0.09,0.29,0,0,L,0.0,2.0,0,10.0,3.0,30.0,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,3.0,100.0,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,8.0,6.0,75.0,0,0,0,0,2023/2024,23/24
2024-02-28,19:45,Premiership,Regular season,Wed,Hearts,Hibernian,D,1,1,56.0,18936,Lawrence Shankland,Kevin Clancy,D,1,1,44.0,18936,Joe Newell,4-2-3-1,4-2-3-1,D,1.0,1.0,1,14.0,2.0,14.3,0.0,0.0,1,1,D,1.0,1.0,1,21.0,5.0,23.8,0.05,0.2,0,0,D,1.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1,1,0,0,2023/2024,23/24
2024-03-03,12:00,Premiership,Regular season,Sun,Hearts,Celtic,W,2,0,49.0,17748,Lawrence Shankland,Don Robertson,L,0,2,52.0,17748,Cameron Carter-Vickers,4-3-3,3-5-2,W,2.0,0.0,2,14.0,6.0,42.9,0.07,0.17,1,1,L,0.0,2.0,0,17.0,6.0,35.3,0.0,0.0,0,1,W,2.0,0.0,0.0,0.0,0.0,5.0,100.0,1,0,1,0,L,0.0,2.0,2.0,2.0,2.0,5.0,4.0,80.0,1,1,0,0,2023/2024,23/24
2024-03-30,15:00,Premiership,Regular season,Sat,Hearts,Kilmarnock,D,1,1,61.0,18799,Lawrence Shankland,William Collum,D,1,1,39.0,18799,Kyle Vassell,4-4-2,4-2-3-1,D,1.0,1.0,1,16.0,6.0,37.5,0.06,0.17,0,0,D,1.0,1.0,1,12.0,4.0,33.3,0.08,0.25,0,0,D,1.0,1.0,1.0,1.0,1.0,3.0,75.0,0,0,0,0,D,1.0,1.0,1.0,1.0,1.0,6.0,5.0,83.3,0,0,0,0,2023/2024,23/24
2024-04-13,15:00,Premiership,Regular season,Sat,Hearts,Livingston,W,4,2,61.0,18491,Lawrence Shankland,Colin Steven,L,2,4,39.0,18491,Michael Devlin,4-1-4-1,4-2-3-1,W,4.0,2.0,4,13.0,5.0,38.5,0.23,0.6,1,1,L,2.0,4.0,2,8.0,3.0,37.5,0.25,0.67,0,0,W,4.0,2.0,2.0,2.0,2.0,1.0,33.3,0,0,0,0,L,2.0,4.0,4.0,4.0,4.0,4.0,1.0,25.0,1,1,0,0,2023/2024,23/24
2024-05-11,15:00,Premiership,Championship round,Sat,Hearts,Dundee,W,3,0,54.0,18757,Lawrence Shankland,Nick Walsh,L,0,3,46.0,18757,Luke McCowan,3-5-2,4-2-3-1,W,3.0,0.0,3,16.0,8.0,50.0,0.19,0.38,0,0,L,0.0,3.0,0,15.0,4.0,26.7,0.0,0.0,0,0,W,3.0,0.0,0.0,0.0,0.0,4.0,100.0,0,0,0,0,L,0.0,3.0,3.0,3.0,3.0,8.0,5.0,62.5,0,0,0,0,2023/2024,23/24
2024-05-18,12:30,Premiership,Championship round,Sat,Hearts,Rangers,D,3,3,47.0,18131,Lawrence Shankland,Don Robertson,D,3,3,54.0,18131,James Tavernier,4-2-3-1,4-2-3-1,D,3.0,3.0,3,13.0,4.0,30.8,0.23,0.75,0,0,D,3.0,3.0,3,22.0,10.0,45.5,0.14,0.3,0,0,D,3.0,3.0,3.0,3.0,3.0,7.0,70.0,0,0,0,0,D,3.0,3.0,3.0,3.0,3.0,4.0,1.0,25.0,0,0,0,0,2023/2024,23/24
2023-08-05,17:15,Premiership,Regular season,Sat,Kilmarnock,Rangers,W,1,0,32.0,9256,Brad Lyons,William Collum,L,0,1,68.0,9256,James Tavernier,4-3-3,5-3-2,W,1.0,0.0,1,10.0,3.0,30.0,0.1,0.33,0,0,L,0.0,1.0,0,18.0,4.0,22.2,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,4.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,3.0,2.0,66.7,0,0,0,0,2023/2024,23/24
2023-09-02,15:00,Premiership,Regular season,Sat,Kilmarnock,Ross County,L,0,1,61.0,5258,Brad Lyons,Kevin Clancy,W,1,0,39.0,5258,Jack Baldwin,3-5-2,3-5-2,L,0.0,1.0,0,15.0,4.0,26.7,0.0,0.0,0,1,W,1.0,0.0,1,9.0,4.0,44.4,0.11,0.25,0,0,L,0.0,1.0,1.0,1.0,1.0,3.0,75.0,0,0,0,0,W,1.0,0.0,0.0,0.0,0.0,2.0,3.0,100.0,1,0,1,0,2023/2024,23/24
2023-09-16,15:00,Premiership,Regular season,Sat,Kilmarnock,Hibernian,D,2,2,46.0,6277,Kyle Vassell,David Dickinson,D,2,2,54.0,6277,Joe Newell,4-4-2,4-1-4-1,D,2.0,2.0,2,16.0,5.0,31.3,0.13,0.4,0,0,D,2.0,2.0,1,11.0,4.0,36.4,0.09,0.25,0,0,D,2.0,2.0,2.0,2.0,2.0,3.0,60.0,0,0,0,0,D,2.0,2.0,2.0,2.0,2.0,5.0,3.0,60.0,0,0,0,0,2023/2024,23/24
2023-09-30,15:00,Premiership,Regular season,Sat,Kilmarnock,St Mirren,D,1,1,54.0,6124,Kyle Vassell,Chris Graham,D,1,1,46.0,6124,Mark O'Hara,3-4-3,3-1-4-2,D,1.0,1.0,1,12.0,2.0,16.7,0.08,0.5,0,0,D,1.0,1.0,0,8.0,3.0,37.5,0.0,0.0,0,0,D,1.0,1.0,1.0,1.0,1.0,3.0,75.0,0,0,0,0,D,1.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0,0,0,0,2023/2024,23/24
2023-10-21,15:00,Premiership,Regular season,Sat,Kilmarnock,Livingston,W,3,1,53.0,4679,Kyle Vassell,Craig Napier,L,1,3,47.0,4679,Michael Devlin,3-4-1-2,3-5-2,W,3.0,1.0,3,13.0,5.0,38.5,0.23,0.6,0,0,L,1.0,3.0,1,8.0,1.0,12.5,0.0,0.0,1,1,W,3.0,1.0,1.0,1.0,1.0,0.0,,1,1,0,0,L,1.0,3.0,3.0,3.0,3.0,5.0,2.0,40.0,0,0,0,0,2023/2024,23/24
2023-10-29,12:00,Premiership,Regular season,Sun,Kilmarnock,Aberdeen,W,2,0,49.0,5480,Kyle Vassell,Kevin Clancy,L,0,2,51.0,5480,Graeme Shinnie,3-4-1-2,3-5-2,W,2.0,0.0,2,19.0,8.0,42.1,0.11,0.25,0,0,L,0.0,2.0,0,5.0,1.0,20.0,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,1.0,100.0,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,8.0,6.0,75.0,0,0,0,0,2023/2024,23/24
2023-11-04,15:00,Premiership,Regular season,Sat,Kilmarnock,Motherwell,W,1,0,52.0,5553,Kyle Vassell,Matthew MacDermid,L,0,1,48.0,5553,Liam Kelly,3-4-3,4-4-2,W,1.0,0.0,1,20.0,8.0,40.0,0.05,0.13,0,0,L,0.0,1.0,0,11.0,1.0,9.1,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,8.0,7.0,87.5,0,0,0,0,2023/2024,23/24
2023-12-02,15:00,Premiership,Regular season,Sat,Kilmarnock,Hearts,L,0,1,52.0,5915,Kyle Vassell,David Dickinson,W,1,0,48.0,5915,Lawrence Shankland,3-5-2,3-5-2,L,0.0,1.0,0,17.0,3.0,17.6,0.0,0.0,0,0,W,1.0,0.0,0,11.0,1.0,9.1,0.0,0.0,0,0,L,0.0,1.0,1.0,1.0,1.0,1.0,50.0,0,0,0,0,W,1.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0,0,0,0,2023/2024,23/24
2023-12-10,12:00,Premiership,Regular season,Sun,Kilmarnock,Celtic,W,2,1,32.0,7706,Kyle Vassell,David Munro,L,1,2,68.0,7706,Callum McGregor,4-3-3,4-2-3-1,W,2.0,1.0,1,13.0,6.0,46.2,0.08,0.17,0,0,L,1.0,2.0,1,16.0,7.0,43.8,0.06,0.14,0,0,W,2.0,1.0,1.0,1.0,1.0,6.0,85.7,0,0,0,0,L,1.0,2.0,2.0,2.0,2.0,6.0,4.0,66.7,0,0,0,0,2023/2024,23/24
2023-12-23,15:00,Premiership,Regular season,Sat,Kilmarnock,St Johnstone,W,2,1,46.0,5074,Kyle Vassell,John Beaton,L,1,2,54.0,5074,Liam Gordon,3-5-2,3-5-2,W,2.0,1.0,2,14.0,5.0,35.7,0.14,0.4,0,0,L,1.0,2.0,1,9.0,4.0,44.4,0.11,0.25,0,0,W,2.0,1.0,1.0,1.0,1.0,3.0,75.0,0,0,0,0,L,1.0,2.0,2.0,2.0,2.0,5.0,3.0,60.0,0,0,0,0,2023/2024,23/24
2023-12-30,15:00,Premiership,Regular season,Sat,Kilmarnock,Dundee,D,2,2,58.0,5780,Kyle Vassell,David Dickinson,D,2,2,42.0,5780,Joe Shaughnessy,3-5-2,4-4-2,D,2.0,2.0,2,11.0,4.0,36.4,0.18,0.5,0,0,D,2.0,2.0,2,7.0,2.0,28.6,0.29,1.0,0,0,D,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0,0,0,D,2.0,2.0,2.0,2.0,2.0,4.0,2.0,50.0,0,0,0,0,2023/2024,23/24
2024-01-27,15:00,Premiership,Regular season,Sat,Kilmarnock,Hibernian,D,2,2,37.0,6501,Kyle Vassell,Grant Irvine,D,2,2,63.0,6501,Paul Hanlon,4-2-3-1,4-4-2,D,2.0,2.0,1,12.0,1.0,8.3,0.08,1.0,0,0,D,2.0,2.0,2,15.0,5.0,33.3,0.13,0.4,0,0,D,2.0,2.0,2.0,2.0,2.0,3.0,60.0,0,0,0,0,D,2.0,2.0,2.0,2.0,2.0,3.0,1.0,33.3,0,0,0,0,2023/2024,23/24
2024-02-07,19:45,Premiership,Regular season,Wed,Kilmarnock,Livingston,W,1,0,64.0,4328,Kyle Vassell,David Dickinson,L,0,1,37.0,4328,Jason Holt,4-5-1,3-4-1-2,W,1.0,0.0,1,12.0,6.0,50.0,0.08,0.17,0,0,L,0.0,1.0,0,11.0,4.0,36.4,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,4.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,6.0,5.0,83.3,0,0,0,0,2023/2024,23/24
2024-02-24,15:00,Premiership,Regular season,Sat,Kilmarnock,Aberdeen,W,2,0,52.0,6230,Kyle Vassell,Graham Grainger,L,0,2,48.0,6230,Graeme Shinnie,4-2-3-1,4-4-2,W,2.0,0.0,2,20.0,9.0,45.0,0.1,0.22,0,0,L,0.0,2.0,0,9.0,1.0,11.1,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,1.0,100.0,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,8.0,6.0,75.0,0,0,0,0,2023/2024,23/24
2024-02-28,19:45,Premiership,Regular season,Wed,Kilmarnock,Rangers,L,1,2,44.0,9576,Kyle Vassell,David Dickinson,W,2,1,56.0,9576,James Tavernier,4-2-3-1,4-4-2,L,1.0,2.0,1,10.0,3.0,30.0,0.0,0.0,1,1,W,2.0,1.0,2,14.0,5.0,35.7,0.14,0.4,0,0,L,1.0,2.0,2.0,2.0,2.0,3.0,60.0,0,0,0,0,W,2.0,1.0,1.0,1.0,1.0,2.0,2.0,100.0,1,1,0,0,2023/2024,23/24
2024-03-16,15:00,Premiership,Regular season,Sat,Kilmarnock,St Mirren,W,5,2,52.0,8460,Kyle Vassell,Ross Hardie,L,2,5,48.0,8460,Mark O'Hara,3-4-3,4-4-2,W,5.0,2.0,5,13.0,8.0,61.5,0.31,0.5,1,1,L,2.0,5.0,2,7.0,2.0,28.6,0.29,1.0,0,0,W,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0,0,0,L,2.0,5.0,5.0,5.0,5.0,7.0,3.0,42.9,1,1,0,0,2023/2024,23/24
2024-04-06,15:00,Premiership,Regular season,Sat,Kilmarnock,Ross County,W,1,0,56.0,5473,Kyle Vassell,Euan Anderson,L,0,1,44.0,5473,Jack Baldwin,3-4-3,4-4-2,W,1.0,0.0,1,14.0,5.0,35.7,0.07,0.2,0,0,L,0.0,1.0,0,10.0,4.0,40.0,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,4.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,5.0,4.0,80.0,0,0,0,0,2023/2024,23/24
2024-04-27,15:00,Premiership,Championship round,Sat,Kilmarnock,Hearts,D,0,0,45.0,6677,Kyle Vassell,Ross Hardie,D,0,0,55.0,6677,Lawrence Shankland,3-5-2,4-4-2,D,0.0,0.0,0,16.0,2.0,12.5,0.0,0.0,0,0,D,0.0,0.0,0,14.0,4.0,28.6,0.0,0.0,0,0,D,0.0,0.0,0.0,0.0,0.0,4.0,100.0,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0,0,0,0,2023/2024,23/24
2024-05-15,19:30,Premiership,Championship round,Wed,Kilmarnock,Celtic,L,0,5,25.0,9595,Kyle Vassell,Don Robertson,W,5,0,75.0,9595,Callum McGregor,4-3-3,4-4-2,L,0.0,5.0,0,12.0,2.0,16.7,0.0,0.0,0,0,W,5.0,0.0,5,30.0,12.0,40.0,0.17,0.42,0,0,L,0.0,5.0,5.0,5.0,5.0,7.0,58.3,0,0,0,0,W,5.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0,0,0,0,2023/2024,23/24
2023-08-12,15:00,Premiership,Regular season,Sat,St Mirren,Dundee,W,2,1,48.0,6581,Marcus Fraser,Colin Steven,L,1,2,52.0,6581,Joe Shaughnessy,3-5-2,3-4-3,W,2.0,1.0,1,15.0,2.0,13.3,0.07,0.5,0,0,L,1.0,2.0,1,7.0,4.0,57.1,0.14,0.25,0,1,W,2.0,1.0,1.0,1.0,1.0,2.0,50.0,1,0,1,0,L,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,0,0,0,2023/2024,23/24
2023-08-27,15:00,Premiership,Regular season,Sun,St Mirren,Aberdeen,D,2,2,47.0,7492,Marcus Fraser,John Beaton,D,2,2,53.0,7492,Graeme Shinnie,3-4-1-2,3-4-3,D,2.0,2.0,2,13.0,6.0,46.2,0.08,0.17,1,1,D,2.0,2.0,2,4.0,2.0,50.0,0.25,0.5,1,1,D,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1,1,0,0,D,2.0,2.0,2.0,2.0,2.0,5.0,4.0,80.0,1,1,0,0,2023/2024,23/24
2023-09-23,15:00,Premiership,Regular season,Sat,St Mirren,Hearts,W,1,0,31.0,7537,Mark O'Hara,Nick Walsh,L,0,1,69.0,7537,Lawrence Shankland,4-2-3-1,3-4-3,W,1.0,0.0,1,13.0,4.0,30.8,0.08,0.25,0,0,L,0.0,1.0,0,11.0,3.0,27.3,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,3.0,2.0,66.7,0,0,0,0,2023/2024,23/24
2023-10-08,12:00,Premiership,Regular season,Sun,St Mirren,Rangers,L,0,3,30.0,6984,Mark O'Hara,Nick Walsh,W,3,0,70.0,6984,James Tavernier,4-3-3,3-4-3,L,0.0,3.0,0,3.0,0.0,0.0,0.0,,0,0,W,3.0,0.0,3,13.0,8.0,61.5,0.15,0.25,1,1,L,0.0,3.0,3.0,3.0,3.0,5.0,71.4,1,1,0,0,W,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,2023/2024,23/24
2023-10-28,15:00,Premiership,Regular season,Sat,St Mirren,St Johnstone,W,4,0,46.0,5552,Mark O'Hara,David Dickinson,L,0,4,54.0,5552,Liam Gordon,3-5-2,3-4-3,W,4.0,0.0,4,9.0,5.0,55.6,0.44,0.8,0,0,L,0.0,4.0,0,14.0,3.0,21.4,0.0,0.0,0,0,W,4.0,0.0,0.0,0.0,0.0,3.0,100.0,0,0,0,0,L,0.0,4.0,4.0,4.0,4.0,5.0,1.0,20.0,0,0,0,0,2023/2024,23/24
2023-11-08,19:45,Premiership,Regular season,Wed,St Mirren,Hibernian,D,2,2,50.0,5963,Mark O'Hara,Steven McLean,D,2,2,50.0,5963,Joe Newell,4-4-1-1,3-4-3,D,2.0,2.0,2,18.0,4.0,22.2,0.06,0.25,1,1,D,2.0,2.0,2,9.0,4.0,44.4,0.22,0.5,0,0,D,2.0,2.0,2.0,2.0,2.0,2.0,50.0,0,0,0,0,D,2.0,2.0,2.0,2.0,2.0,3.0,2.0,66.7,1,1,0,0,2023/2024,23/24
2023-11-25,15:00,Premiership,Regular season,Sat,St Mirren,Livingston,W,1,0,54.0,5632,Mark O'Hara,David Munro,L,0,1,46.0,5632,Michael Devlin,3-5-2,3-5-2,W,1.0,0.0,0,16.0,1.0,6.3,0.0,0.0,0,0,L,0.0,1.0,0,10.0,1.0,10.0,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0,0,0,0,L,0.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0,0,0,0,2023/2024,23/24
2023-12-09,15:00,Premiership,Regular season,Sat,St Mirren,Ross County,W,2,0,50.0,5402,Mark O'Hara,Calum Scott,L,0,2,50.0,5402,Jack Baldwin,3-4-1-2,3-5-2,W,2.0,0.0,1,15.0,6.0,40.0,0.07,0.17,0,0,L,0.0,2.0,0,9.0,2.0,22.2,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,6.0,4.0,66.7,0,0,0,0,2023/2024,23/24
2023-12-16,15:00,Premiership,Regular season,Sat,St Mirren,Motherwell,D,0,0,57.0,5837,Mark O'Hara,Craig Napier,D,0,0,43.0,5837,Liam Kelly,3-5-1-1,3-5-2,D,0.0,0.0,0,11.0,3.0,27.3,0.0,0.0,0,1,D,0.0,0.0,0,8.0,4.0,50.0,0.0,0.0,0,0,D,0.0,0.0,0.0,0.0,0.0,4.0,100.0,0,0,0,0,D,0.0,0.0,0.0,0.0,0.0,1.0,2.0,100.0,1,0,1,0,2023/2024,23/24
2023-12-27,19:45,Premiership,Regular season,Wed,St Mirren,Kilmarnock,L,0,1,60.0,7534,Mark O'Hara,Euan Anderson,W,1,0,40.0,7534,Kyle Vassell,4-4-2,3-5-2,L,0.0,1.0,0,11.0,6.0,54.5,0.0,0.0,0,0,W,1.0,0.0,1,12.0,3.0,25.0,0.08,0.33,0,0,L,0.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,W,1.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,0,0,0,0,2023/2024,23/24
2024-01-02,17:00,Premiership,Regular season,Tue,St Mirren,Celtic,L,0,3,27.0,6943,Marcus Fraser,David Munro,W,3,0,73.0,6943,Callum McGregor,4-3-3,3-5-2,L,0.0,3.0,0,3.0,0.0,0.0,0.0,,0,0,W,3.0,0.0,3,24.0,11.0,45.8,0.13,0.27,0,0,L,0.0,3.0,3.0,3.0,3.0,8.0,72.7,0,0,0,0,W,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,2023/2024,23/24
2024-01-27,12:30,Premiership,Regular season,Sat,St Mirren,Rangers,L,0,1,38.0,6665,Marcus Fraser,David Dickinson,W,1,0,63.0,6665,James Tavernier,4-2-3-1,3-4-3,L,0.0,1.0,0,7.0,2.0,28.6,0.0,0.0,0,0,W,1.0,0.0,1,10.0,2.0,20.0,0.1,0.5,0,0,L,0.0,1.0,1.0,1.0,1.0,1.0,50.0,0,0,0,0,W,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0,0,0,0,2023/2024,23/24
2024-02-07,20:15,Premiership,Regular season,Wed,St Mirren,Dundee,W,2,0,51.0,5737,Marcus Fraser,Steven McLean,L,0,2,49.0,5737,Joe Shaughnessy,5-3-2,3-4-3,W,2.0,0.0,2,19.0,6.0,31.6,0.11,0.33,0,0,L,0.0,2.0,0,4.0,0.0,0.0,0.0,,0,0,W,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,6.0,4.0,66.7,0,0,0,0,2023/2024,23/24
2024-02-24,15:00,Premiership,Regular season,Sat,St Mirren,St Johnstone,W,2,0,45.0,5991,Marcus Fraser,Grant Irvine,L,0,2,55.0,5991,Liam Gordon,3-5-1-1,3-4-3,W,2.0,0.0,1,15.0,5.0,33.3,0.07,0.2,0,0,L,0.0,2.0,0,5.0,2.0,40.0,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0,0,0,0,L,0.0,2.0,2.0,2.0,2.0,6.0,4.0,66.7,0,0,0,0,2023/2024,23/24
2024-03-02,15:00,Premiership,Regular season,Sat,St Mirren,Aberdeen,W,2,1,68.0,7019,Marcus Fraser,Nick Walsh,L,1,2,32.0,7019,Graeme Shinnie,4-2-3-1,3-4-3,W,2.0,1.0,2,14.0,5.0,35.7,0.07,0.2,1,1,L,1.0,2.0,1,9.0,3.0,33.3,0.11,0.33,0,0,W,2.0,1.0,1.0,1.0,1.0,2.0,66.7,0,0,0,0,L,1.0,2.0,2.0,2.0,2.0,4.0,3.0,75.0,1,1,0,0,2023/2024,23/24
2024-04-06,15:00,Premiership,Regular season,Sat,St Mirren,Hearts,L,1,2,58.0,7740,Marcus Fraser,Alan Muir,W,2,1,42.0,7740,Zander Clark,3-5-2,3-4-3,L,1.0,2.0,1,6.0,1.0,16.7,0.17,1.0,0,0,W,2.0,1.0,1,10.0,2.0,20.0,0.0,0.0,1,1,L,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1,1,0,0,W,2.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0,0,0,0,2023/2024,23/24
