fbref_date,fbref_time,fbref_comp,fbref_round,fbref_day,fbref_hometeam,fbref_awayteam,fbref_score_fixtures_hometeam_result,fbref_score_fixtures_hometeam_gf,fbref_score_fixtures_hometeam_ga,fbref_score_fixtures_hometeam_poss,fbref_score_fixtures_hometeam_attendance,fbref_score_fixtures_hometeam_captain,fbref_referee,fbref_score_fixtures_awayteam_result,fbref_score_fixtures_awayteam_gf,fbref_score_fixtures_awayteam_ga,fbref_score_fixtures_awayteam_poss,fbref_score_fixtures_awayteam_attendance,fbref_score_fixtures_awayteam_captain,fbref_score_fixtures_awayteam_formation,fbref_score_fixtures_hometeam_formation,fbref_shooting_hometeam_result,fbref_shooting_hometeam_gf,fbref_shooting_hometeam_ga,fbref_shooting_hometeam_gls,fbref_shooting_hometeam_sh,fbref_shooting_hometeam_sot,fbref_shooting_hometeam_sot_percentage,fbref_shooting_hometeam_gsh,fbref_shooting_hometeam_gsot,fbref_shooting_hometeam_pk,fbref_shooting_hometeam_pkatt,fbref_shooting_awayteam_result,fbref_shooting_awayteam_gf,fbref_shooting_awayteam_ga,fbref_shooting_awayteam_gls,fbref_shooting_awayteam_sh,fbref_shooting_awayteam_sot,fbref_shooting_awayteam_sot_percentage,fbref_shooting_awayteam_gsh,fbref_shooting_awayteam_gsot,fbref_shooting_awayteam_pk,fbref_shooting_awayteam_pkatt,fbref_goalkeeping_hometeam_result,fbref_goalkeeping_hometeam_gf,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_saves,fbref_goalkeeping_hometeam_save_percentage,fbref_goalkeeping_hometeam_pkatt,fbref_goalkeeping_hometeam_pka,fbref_goalkeeping_hometeam_pksv,fbref_goalkeeping_hometeam_pkm,fbref_goalkeeping_awayteam_result,fbref_goalkeeping_awayteam_gf,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_sota,fbref_goalkeeping_awayteam_saves,fbref_goalkeeping_awayteam_save_percentage,fbref_goalkeeping_awayteam_pkatt,fbref_goalkeeping_awayteam_pka,fbref_goalkeeping_awayteam_pksv,fbref_goalkeeping_awayteam_pkm,fbref_full_season_format,fbref_shortened_season
2019-09-21,15:00,Premiership,Regular season,Sat,Motherwell,Ross County,L,1.0,2.0,51.0,4620.0,Peter Hartley,Alan Muir,W,2.0,1.0,49.0,4620.0,Marcus Fraser,4-4-2,4-3-3,L,1.0,2.0,1,13.0,6.0,46.2,0.08,0.17,0,0,W,2.0,1.0,2,10.0,4.0,40.0,0.2,0.5,0,0,L,1.0,2.0,2,2.0,2,1.0,33.3,0,0,0,0,W,2.0,1.0,1,1.0,1,6.0,5.0,83.3,0,0,0,0,2019/2020,19/20
2019-10-05,15:00,Premiership,Regular season,Sat,Motherwell,St Mirren,W,2.0,0.0,52.0,5101.0,Peter Hartley,John Beaton,L,0.0,2.0,48.0,5101.0,Kyle Magennis,4-4-2,4-3-3,W,2.0,0.0,2,19.0,9.0,47.4,0.11,0.22,0,0,L,0.0,2.0,0,14.0,5.0,35.7,0.0,0.0,0,0,W,2.0,0.0,0,0.0,0,5.0,100.0,0,0,0,0,L,0.0,2.0,2,2.0,2,9.0,7.0,77.8,0,0,0,0,2019/2020,19/20
2019-10-19,15:00,Premiership,Regular season,Sat,Motherwell,Aberdeen,L,0.0,3.0,48.0,5640.0,Peter Hartley,Euan Anderson,W,3.0,0.0,52.0,5640.0,Joe Lewis,5-4-1,4-1-3-2,L,0.0,3.0,0,12.0,6.0,50.0,0.0,0.0,0,1,W,3.0,0.0,3,12.0,6.0,50.0,0.25,0.5,0,0,L,0.0,3.0,3,3.0,3,3.0,50.0,0,0,0,0,W,3.0,0.0,0,0.0,0,4.0,5.0,100.0,1,0,1,0,2019/2020,19/20
2019-10-30,19:45,Premiership,Regular season,Wed,Motherwell,Kilmarnock,W,2.0,1.0,60.0,4676.0,Peter Hartley,Don Robertson,L,1.0,2.0,40.0,4676.0,Gary Dicker,4-2-3-1,4-3-3,W,2.0,1.0,2,14.0,4.0,28.6,0.14,0.5,0,0,L,1.0,2.0,1,8.0,3.0,37.5,0.13,0.33,0,0,W,2.0,1.0,1,1.0,1,2.0,66.7,0,0,0,0,L,1.0,2.0,2,2.0,2,4.0,2.0,50.0,0,0,0,0,2019/2020,19/20
2019-11-02,15:00,Premiership,Regular season,Sat,Motherwell,Livingston,W,2.0,1.0,61.0,4423.0,Peter Hartley,Euan Anderson,L,1.0,2.0,39.0,4423.0,Alan Lithgow,4-2-3-1,4-3-3,W,2.0,1.0,2,10.0,5.0,50.0,0.2,0.4,0,0,L,1.0,2.0,1,9.0,5.0,55.6,0.0,0.0,1,1,W,2.0,1.0,1,1.0,1,4.0,100.0,1,1,0,0,L,1.0,2.0,2,2.0,2,5.0,3.0,60.0,0,0,0,0,2019/2020,19/20
2019-11-30,15:00,Premiership,Regular season,Sat,Motherwell,St Johnstone,W,4.0,0.0,55.0,4092.0,Peter Hartley,Euan Anderson,L,0.0,4.0,45.0,4092.0,Jason Kerr,4-4-2,4-3-3,W,4.0,0.0,4,16.0,5.0,31.3,0.25,0.8,0,0,L,0.0,4.0,0,11.0,3.0,27.3,0.0,0.0,0,0,W,4.0,0.0,0,0.0,0,3.0,100.0,0,0,0,0,L,0.0,4.0,4,4.0,4,5.0,1.0,20.0,0,0,0,0,2019/2020,19/20
2019-12-07,15:00,Premiership,Regular season,Sat,Motherwell,Hearts,W,1.0,0.0,47.0,4745.0,Declan Gallagher,Alan Muir,L,0.0,1.0,53.0,4745.0,Christophe Berra,4-3-3,4-3-3,W,1.0,0.0,1,4.0,1.0,25.0,0.25,1.0,0,0,L,0.0,1.0,0,7.0,2.0,28.6,0.0,0.0,0,0,W,1.0,0.0,0,0.0,0,2.0,100.0,0,0,0,0,L,0.0,1.0,1,1.0,1,1.0,0.0,0.0,0,0,0,0,2019/2020,19/20
2019-12-15,12:00,Premiership,Regular season,Sun,Motherwell,Rangers,L,0.0,2.0,48.0,8359.0,Declan Gallagher,Don Robertson,W,2.0,0.0,52.0,8359.0,James Tavernier,4-3-3,4-3-3,L,0.0,2.0,0,7.0,1.0,14.3,0.0,0.0,0,0,W,2.0,0.0,2,15.0,7.0,46.7,0.13,0.29,0,0,L,0.0,2.0,2,2.0,2,5.0,71.4,0,0,0,0,W,2.0,0.0,0,0.0,0,1.0,1.0,100.0,0,0,0,0,2019/2020,19/20
2019-12-29,15:00,Premiership,Regular season,Sun,Motherwell,Hamilton,L,1.0,2.0,52.0,6048.0,Declan Gallagher,John Beaton,W,2.0,1.0,48.0,6048.0,Brian Easton,4-4-1-1,4-3-3,L,1.0,2.0,1,9.0,3.0,33.3,0.11,0.33,0,0,W,2.0,1.0,2,13.0,5.0,38.5,0.15,0.4,0,0,L,1.0,2.0,2,2.0,2,3.0,60.0,0,0,0,0,W,2.0,1.0,1,1.0,1,3.0,2.0,66.7,0,0,0,0,2019/2020,19/20
2020-01-25,15:00,Premiership,Regular season,Sat,Motherwell,Hibernian,D,0.0,0.0,61.0,5767.0,Peter Hartley,Colin Steven,D,0.0,0.0,39.0,5767.0,Paul Hanlon,4-3-3,4-3-3,D,0.0,0.0,0,11.0,3.0,27.3,0.0,0.0,0,0,D,0.0,0.0,0,4.0,2.0,50.0,0.0,0.0,0,0,D,0.0,0.0,0,0.0,0,2.0,100.0,0,0,0,0,D,0.0,0.0,0,0.0,0,3.0,3.0,100.0,0,0,0,0,2019/2020,19/20
2020-02-05,19:45,Premiership,Regular season,Wed,Motherwell,Celtic,L,0.0,4.0,42.0,8534.0,Peter Hartley,Don Robertson,W,4.0,0.0,58.0,8534.0,Scott Brown,3-5-2,4-3-3,L,0.0,4.0,0,11.0,4.0,36.4,0.0,0.0,0,0,W,4.0,0.0,4,18.0,6.0,33.3,0.22,0.67,0,0,L,0.0,4.0,4,4.0,4,2.0,33.3,0,0,0,0,W,4.0,0.0,0,0.0,0,4.0,4.0,100.0,0,0,0,0,2019/2020,19/20
2020-02-25,19:45,Premiership,Regular season,Tue,Motherwell,St Mirren,L,1.0,2.0,51.0,3636.0,Peter Hartley,David Munro,W,2.0,1.0,49.0,3636.0,Sam Foley,4-4-2,3-5-2,L,1.0,2.0,1,14.0,6.0,42.9,0.0,0.0,1,1,W,2.0,1.0,2,9.0,3.0,33.3,0.22,0.67,0,0,L,1.0,2.0,2,2.0,2,1.0,33.3,0,0,0,0,W,2.0,1.0,1,1.0,1,5.0,5.0,100.0,1,1,0,0,2019/2020,19/20
2020-03-04,19:45,Premiership,Regular season,Wed,Motherwell,Ross County,W,4.0,1.0,65.0,3191.0,Peter Hartley,Alan Muir,L,1.0,4.0,35.0,3191.0,Marcus Fraser,4-4-2,4-3-3,W,4.0,1.0,4,17.0,8.0,47.1,0.24,0.5,0,0,L,1.0,4.0,1,7.0,4.0,57.1,0.14,0.25,0,0,W,4.0,1.0,1,1.0,1,3.0,75.0,0,0,0,0,L,1.0,4.0,4,4.0,4,8.0,4.0,50.0,0,0,0,0,2019/2020,19/20
2019-08-04,15:00,Premiership,Regular season,Sun,Aberdeen,Hearts,W,3.0,2.0,50.0,16410.0,Joe Lewis,Don Robertson,L,2.0,3.0,50.0,16410.0,Christophe Berra,5-4-1,4-2-3-1,W,3.0,2.0,3,10.0,5.0,50.0,0.2,0.4,1,1,L,2.0,3.0,2,7.0,3.0,42.9,0.29,0.67,0,0,W,3.0,2.0,2,2.0,2,1.0,33.3,0,0,0,0,L,2.0,3.0,3,3.0,3,4.0,2.0,50.0,1,1,0,0,2019/2020,19/20
2019-08-31,15:00,Premiership,Regular season,Sat,Aberdeen,Ross County,W,3.0,0.0,51.0,13006.0,Joe Lewis,Nick Walsh,L,0.0,3.0,49.0,13006.0,Marcus Fraser,4-4-1-1,4-2-3-1,W,3.0,0.0,3,11.0,6.0,54.5,0.18,0.33,1,1,L,0.0,3.0,0,7.0,2.0,28.6,0.0,0.0,0,1,W,3.0,0.0,0,0.0,0,2.0,100.0,1,0,0,1,L,0.0,3.0,3,3.0,3,4.0,2.0,50.0,1,1,0,0,2019/2020,19/20
2019-09-14,15:00,Premiership,Regular season,Sat,Aberdeen,St Johnstone,D,1.0,1.0,54.0,13272.0,Joe Lewis,Steven McLean,D,1.0,1.0,46.0,13272.0,Jason Kerr,4-4-2,4-2-3-1,D,1.0,1.0,1,7.0,2.0,28.6,0.14,0.5,0,0,D,1.0,1.0,1,8.0,3.0,37.5,0.13,0.33,0,0,D,1.0,1.0,1,1.0,1,2.0,66.7,0,0,0,0,D,1.0,1.0,1,1.0,1,1.0,0.0,0.0,0,0,0,0,2019/2020,19/20
2019-10-05,15:00,Premiership,Regular season,Sat,Aberdeen,Hibernian,D,1.0,1.0,53.0,13880.0,Joe Lewis,Don Robertson,D,1.0,1.0,47.0,13880.0,Paul Hanlon,4-2-3-1,4-4-2,D,1.0,1.0,1,9.0,2.0,22.2,0.11,0.5,0,0,D,1.0,1.0,1,9.0,5.0,55.6,0.11,0.2,0,0,D,1.0,1.0,1,1.0,1,4.0,80.0,0,0,0,0,D,1.0,1.0,1,1.0,1,2.0,1.0,50.0,0,0,0,0,2019/2020,19/20
2019-10-27,12:15,Premiership,Regular season,Sun,Aberdeen,Celtic,L,0.0,4.0,46.0,15079.0,Joe Lewis,John Beaton,W,4.0,0.0,54.0,15079.0,Scott Brown,4-2-3-1,4-2-3-1,L,0.0,4.0,0,1.0,0.0,0.0,0.0,,0,0,W,4.0,0.0,4,15.0,5.0,33.3,0.27,0.8,0,0,L,0.0,4.0,4,4.0,4,1.0,20.0,0,0,0,0,W,4.0,0.0,0,0.0,0,0.0,0.0,,0,0,0,0,2019/2020,19/20
2019-11-02,15:00,Premiership,Regular season,Sat,Aberdeen,Kilmarnock,W,3.0,0.0,50.0,13131.0,Joe Lewis,Kevin Clancy,L,0.0,3.0,50.0,13131.0,Gary Dicker,4-4-1-1,4-2-3-1,W,3.0,0.0,3,12.0,6.0,50.0,0.25,0.5,0,0,L,0.0,3.0,0,6.0,3.0,50.0,0.0,0.0,0,0,W,3.0,0.0,0,0.0,0,3.0,100.0,0,0,0,0,L,0.0,3.0,3,3.0,3,6.0,3.0,50.0,0,0,0,0,2019/2020,19/20
2019-11-30,15:00,Premiership,Regular season,Sat,Aberdeen,St Mirren,W,2.0,1.0,50.0,12829.0,Joe Lewis,Steven McLean,L,1.0,2.0,50.0,12829.0,Stephen McGinn,4-2-3-1,4-2-3-1,W,2.0,1.0,2,14.0,7.0,50.0,0.14,0.29,0,0,L,1.0,2.0,1,12.0,6.0,50.0,0.08,0.17,0,1,W,2.0,1.0,1,1.0,1,4.0,75.0,1,0,1,0,L,1.0,2.0,2,2.0,2,7.0,5.0,71.4,0,0,0,0,2019/2020,19/20
2019-12-04,19:45,Premiership,Regular season,Wed,Aberdeen,Rangers,D,2.0,2.0,38.0,14790.0,Joe Lewis,John Beaton,D,2.0,2.0,62.0,14790.0,James Tavernier,4-4-1-1,3-5-2,D,2.0,2.0,2,8.0,5.0,62.5,0.25,0.4,0,0,D,2.0,2.0,2,13.0,8.0,61.5,0.15,0.25,0,0,D,2.0,2.0,2,2.0,2,6.0,75.0,0,0,0,0,D,2.0,2.0,2,2.0,2,5.0,3.0,60.0,0,0,0,0,2019/2020,19/20
2019-12-14,15:00,Premiership,Regular season,Sat,Aberdeen,Hamilton,W,1.0,0.0,57.0,12325.0,Joe Lewis,William Collum,L,0.0,1.0,43.0,12325.0,Aaron McGowan,3-5-1-1,4-2-3-1,W,1.0,0.0,1,17.0,5.0,29.4,0.06,0.2,0,0,L,0.0,1.0,0,4.0,0.0,0.0,0.0,,0,0,W,1.0,0.0,0,0.0,0,0.0,,0,0,0,0,L,0.0,1.0,1,1.0,1,5.0,4.0,80.0,0,0,0,0,2019/2020,19/20
2019-12-26,15:00,Premiership,Regular season,Thu,Aberdeen,Livingston,W,2.0,1.0,46.0,14518.0,Joe Lewis,Bobby Madden,L,1.0,2.0,54.0,14518.0,Marvin Bartley,4-2-3-1,4-2-3-1,W,2.0,1.0,2,11.0,3.0,27.3,0.18,0.67,0,0,L,1.0,2.0,1,5.0,2.0,40.0,0.2,0.5,0,0,W,2.0,1.0,1,1.0,1,1.0,50.0,0,0,0,0,L,1.0,2.0,2,2.0,2,3.0,1.0,33.3,0,0,0,0,2019/2020,19/20
2020-01-22,19:45,Premiership,Regular season,Wed,Aberdeen,Motherwell,L,0.0,1.0,58.0,12365.0,Joe Lewis,William Collum,W,1.0,0.0,42.0,12365.0,Peter Hartley,4-4-2,4-2-3-1,L,0.0,1.0,0,7.0,2.0,28.6,0.0,0.0,0,0,W,1.0,0.0,1,5.0,3.0,60.0,0.2,0.33,0,0,L,0.0,1.0,1,1.0,1,2.0,66.7,0,0,0,0,W,1.0,0.0,0,0.0,0,2.0,2.0,100.0,0,0,0,0,2019/2020,19/20
2020-02-05,19:45,Premiership,Regular season,Wed,Aberdeen,St Johnstone,L,0.0,1.0,59.0,12552.0,Joe Lewis,Kevin Clancy,W,1.0,0.0,41.0,12552.0,Jason Kerr,4-5-1,4-2-3-1,L,0.0,1.0,0,7.0,3.0,42.9,0.0,0.0,0,0,W,1.0,0.0,1,4.0,2.0,50.0,0.25,0.5,0,0,L,0.0,1.0,1,1.0,1,1.0,50.0,0,0,0,0,W,1.0,0.0,0,0.0,0,3.0,3.0,100.0,0,0,0,0,2019/2020,19/20
2020-02-16,12:00,Premiership,Regular season,Sun,Aberdeen,Celtic,L,1.0,2.0,50.0,14135.0,Joe Lewis,Andrew Dallas,W,2.0,1.0,50.0,14135.0,Scott Brown,3-5-2,4-2-3-1,L,1.0,2.0,1,6.0,3.0,50.0,0.17,0.33,0,0,W,2.0,1.0,2,6.0,4.0,66.7,0.33,0.5,0,0,L,1.0,2.0,2,2.0,2,2.0,50.0,0,0,0,0,W,2.0,1.0,1,1.0,1,3.0,2.0,66.7,0,0,0,0,2019/2020,19/20
2020-02-22,15:00,Premiership,Regular season,Sat,Aberdeen,Ross County,L,1.0,2.0,45.0,14860.0,Joe Lewis,Gavin Duncan,W,2.0,1.0,55.0,14860.0,Marcus Fraser,3-5-2,4-4-2,L,1.0,2.0,1,8.0,2.0,25.0,0.13,0.5,0,0,W,2.0,1.0,2,7.0,5.0,71.4,0.29,0.4,0,0,L,1.0,2.0,2,2.0,2,3.0,60.0,0,0,0,0,W,2.0,1.0,1,1.0,1,2.0,1.0,50.0,0,0,0,0,2019/2020,19/20
2020-03-07,15:00,Premiership,Regular season,Sat,Aberdeen,Hibernian,W,3.0,1.0,59.0,14388.0,Joe Lewis,John Beaton,L,1.0,3.0,41.0,14388.0,Paul Hanlon,3-4-1-2,3-5-1-1,W,3.0,1.0,2,15.0,5.0,33.3,0.13,0.4,0,0,L,1.0,3.0,1,6.0,4.0,66.7,0.17,0.25,0,0,W,3.0,1.0,1,1.0,1,3.0,75.0,0,0,0,0,L,1.0,3.0,3,3.0,3,6.0,3.0,50.0,0,0,0,0,2019/2020,19/20
2019-08-03,15:00,Premiership,Regular season,Sat,Livingston,Motherwell,D,0.0,0.0,47.0,2633.0,Alan Lithgow,David Munro,D,0.0,0.0,53.0,2633.0,Richard Tait,4-3-2-1,4-2-3-1,D,0.0,0.0,0,9.0,5.0,55.6,0.0,0.0,0,0,D,0.0,0.0,0,10.0,5.0,50.0,0.0,0.0,0,0,D,0.0,0.0,0,0.0,0,5.0,100.0,0,0,0,0,D,0.0,0.0,0,0.0,0,5.0,5.0,100.0,0,0,0,0,2019/2020,19/20
2019-08-31,15:00,Premiership,Regular season,Sat,Livingston,St Mirren,W,2.0,1.0,45.0,2346.0,Alan Lithgow,Colin Steven,L,1.0,2.0,55.0,2346.0,Kyle Magennis,4-2-3-1,4-2-3-1,W,2.0,1.0,2,11.0,3.0,27.3,0.18,0.67,0,0,L,1.0,2.0,1,11.0,5.0,45.5,0.09,0.2,0,0,W,2.0,1.0,1,1.0,1,4.0,80.0,0,0,0,0,L,1.0,2.0,2,2.0,2,3.0,1.0,33.3,0,0,0,0,2019/2020,19/20
2019-09-21,15:00,Premiership,Regular season,Sat,Livingston,Aberdeen,L,0.0,2.0,56.0,2803.0,Marvin Bartley,Nick Walsh,W,2.0,0.0,44.0,2803.0,Joe Lewis,4-2-3-1,4-2-3-1,L,0.0,2.0,0,4.0,2.0,50.0,0.0,0.0,0,0,W,2.0,0.0,2,4.0,2.0,50.0,0.25,0.5,1,1,L,0.0,2.0,2,2.0,2,0.0,0.0,1,1,0,0,W,2.0,0.0,0,0.0,0,2.0,2.0,100.0,0,0,0,0,2019/2020,19/20
2019-10-06,12:00,Premiership,Regular season,Sun,Livingston,Celtic,W,2.0,0.0,47.0,8196.0,Marvin Bartley,William Collum,L,0.0,2.0,53.0,8196.0,Scott Brown,4-2-3-1,4-3-3,W,2.0,0.0,2,10.0,4.0,40.0,0.2,0.5,0,0,L,0.0,2.0,0,12.0,4.0,33.3,0.0,0.0,0,0,W,2.0,0.0,0,0.0,0,4.0,100.0,0,0,0,0,L,0.0,2.0,2,2.0,2,5.0,3.0,60.0,0,0,0,0,2019/2020,19/20
2019-10-26,15:00,Premiership,Regular season,Sat,Livingston,Hearts,D,0.0,0.0,51.0,3854.0,Alan Lithgow,Greg Aitken,D,0.0,0.0,49.0,3854.0,Christophe Berra,4-3-2-1,4-2-3-1,D,0.0,0.0,0,4.0,2.0,50.0,0.0,0.0,0,0,D,0.0,0.0,0,10.0,6.0,60.0,0.0,0.0,0,0,D,0.0,0.0,0,0.0,0,6.0,100.0,0,0,0,0,D,0.0,0.0,0,0.0,0,2.0,2.0,100.0,0,0,0,0,2019/2020,19/20
2019-11-10,15:00,Premiership,Regular season,Sun,Livingston,Rangers,L,0.0,2.0,40.0,8071.0,Marvin Bartley,Nick Walsh,W,2.0,0.0,60.0,8071.0,James Tavernier,4-3-3,4-2-3-1,L,0.0,2.0,0,5.0,2.0,40.0,0.0,0.0,0,0,W,2.0,0.0,2,13.0,4.0,30.8,0.15,0.5,0,0,L,0.0,2.0,2,2.0,2,2.0,50.0,0,0,0,0,W,2.0,0.0,0,0.0,0,2.0,2.0,100.0,0,0,0,0,2019/2020,19/20
2019-11-30,15:00,Premiership,Regular season,Sat,Livingston,Hamilton,D,0.0,0.0,59.0,1076.0,Marvin Bartley,William Collum,D,0.0,0.0,41.0,1076.0,Brian Easton,3-5-2,4-2-3-1,D,0.0,0.0,0,8.0,3.0,37.5,0.0,0.0,0,0,D,0.0,0.0,0,3.0,0.0,0.0,0.0,,0,0,D,0.0,0.0,0,0.0,0,0.0,,0,0,0,0,D,0.0,0.0,0,0.0,0,3.0,3.0,100.0,0,0,0,0,2019/2020,19/20
2019-12-07,15:00,Premiership,Regular season,Sat,Livingston,Kilmarnock,W,3.0,0.0,48.0,1531.0,Marvin Bartley,John Beaton,L,0.0,3.0,52.0,1531.0,Gary Dicker,4-3-3,4-2-3-1,W,3.0,0.0,3,11.0,5.0,45.5,0.27,0.6,0,0,L,0.0,3.0,0,5.0,1.0,20.0,0.0,0.0,0,0,W,3.0,0.0,0,0.0,0,1.0,100.0,0,0,0,0,L,0.0,3.0,3,3.0,3,5.0,2.0,40.0,0,0,0,0,2019/2020,19/20
2019-12-21,15:00,Premiership,Regular season,Sat,Livingston,Ross County,W,4.0,0.0,53.0,1201.0,Alan Lithgow,Colin Steven,L,0.0,4.0,47.0,1201.0,Marcus Fraser,4-4-2,4-2-3-1,W,4.0,0.0,4,10.0,6.0,60.0,0.4,0.67,0,0,L,0.0,4.0,0,4.0,2.0,50.0,0.0,0.0,0,0,W,4.0,0.0,0,0.0,0,2.0,100.0,0,0,0,0,L,0.0,4.0,4,4.0,4,7.0,3.0,42.9,0,0,0,0,2019/2020,19/20
2019-12-29,15:00,Premiership,Regular season,Sun,Livingston,Hibernian,W,2.0,0.0,51.0,4902.0,Marvin Bartley,Euan Anderson,L,0.0,2.0,49.0,4902.0,Paul Hanlon,4-2-3-1,4-3-1-2,W,2.0,0.0,2,13.0,6.0,46.2,0.15,0.33,0,0,L,0.0,2.0,0,5.0,1.0,20.0,0.0,0.0,0,0,W,2.0,0.0,0,0.0,0,1.0,100.0,0,0,0,0,L,0.0,2.0,2,2.0,2,6.0,4.0,66.7,0,0,0,0,2019/2020,19/20
2020-01-22,19:45,Premiership,Regular season,Wed,Livingston,St Johnstone,W,1.0,0.0,53.0,1140.0,Marvin Bartley,Euan Anderson,L,0.0,1.0,47.0,1140.0,Jason Kerr,4-3-3,4-2-3-1,W,1.0,0.0,1,8.0,4.0,50.0,0.13,0.25,0,0,L,0.0,1.0,0,6.0,3.0,50.0,0.0,0.0,0,0,W,1.0,0.0,0,0.0,0,2.0,100.0,0,0,0,0,L,0.0,1.0,1,1.0,1,4.0,3.0,75.0,0,0,0,0,2019/2020,19/20
2020-02-01,15:00,Premiership,Regular season,Sat,Livingston,Motherwell,W,1.0,0.0,54.0,1932.0,Marvin Bartley,John Beaton,L,0.0,1.0,46.0,1932.0,Peter Hartley,4-3-3,4-2-3-1,W,1.0,0.0,1,16.0,7.0,43.8,0.06,0.14,0,0,L,0.0,1.0,0,1.0,0.0,0.0,0.0,,0,0,W,1.0,0.0,0,0.0,0,0.0,,0,0,0,0,L,0.0,1.0,1,1.0,1,7.0,6.0,85.7,0,0,0,0,2019/2020,19/20
2020-02-12,19:45,Premiership,Regular season,Wed,Livingston,St Mirren,W,2.0,1.0,47.0,1263.0,Marvin Bartley,David Munro,L,1.0,2.0,53.0,1263.0,Sam Foley,4-4-2,4-2-3-1,W,2.0,1.0,2,10.0,4.0,40.0,0.1,0.25,1,1,L,1.0,2.0,1,9.0,4.0,44.4,0.11,0.25,0,0,W,2.0,1.0,1,1.0,1,3.0,75.0,0,0,0,0,L,1.0,2.0,2,2.0,2,3.0,2.0,66.7,1,1,0,0,2019/2020,19/20
2020-03-04,19:45,Premiership,Regular season,Wed,Livingston,Celtic,D,2.0,2.0,39.0,8640.0,Jon Guthrie,William Collum,D,2.0,2.0,61.0,8640.0,Scott Brown,3-5-2,3-5-1-1,D,2.0,2.0,2,5.0,4.0,80.0,0.4,0.5,0,0,D,2.0,2.0,2,13.0,7.0,53.8,0.15,0.29,0,0,D,2.0,2.0,2,2.0,2,5.0,71.4,0,0,0,0,D,2.0,2.0,2,2.0,2,4.0,2.0,50.0,0,0,0,0,2019/2020,19/20
2019-08-10,14:00,Premiership,Regular season,Sat,St Johnstone,Livingston,D,2.0,2.0,45.0,2349.0,Jason Kerr,Andrew Dallas,D,2.0,2.0,55.0,2349.0,Alan Lithgow,4-2-3-1,4-4-2,D,2.0,2.0,2,7.0,4.0,57.1,0.29,0.5,0,0,D,2.0,2.0,2,11.0,8.0,72.7,0.18,0.25,0,1,D,2.0,2.0,2,2.0,2,7.0,75.0,1,0,1,0,D,2.0,2.0,2,2.0,2,4.0,2.0,50.0,0,0,0,0,2019/2020,19/20
2019-08-31,15:00,Premiership,Regular season,Sat,St Johnstone,Kilmarnock,L,0.0,1.0,49.0,3427.0,Jason Kerr,David Munro,W,1.0,0.0,51.0,3427.0,Gary Dicker,4-3-3,4-4-2,L,0.0,1.0,0,11.0,3.0,27.3,0.0,0.0,0,0,W,1.0,0.0,1,7.0,3.0,42.9,0.14,0.33,0,0,L,0.0,1.0,1,1.0,1,3.0,75.0,0,0,0,0,W,1.0,0.0,0,0.0,0,3.0,3.0,100.0,0,0,0,0,2019/2020,19/20
2019-09-22,12:15,Premiership,Regular season,Sun,St Johnstone,Rangers,L,0.0,4.0,41.0,6251.0,Jason Kerr,Andrew Dallas,W,4.0,0.0,59.0,6251.0,James Tavernier,4-2-3-1,4-4-2,L,0.0,4.0,0,5.0,2.0,40.0,0.0,0.0,0,0,W,4.0,0.0,4,17.0,9.0,52.9,0.24,0.44,0,0,L,0.0,4.0,4,4.0,4,5.0,55.6,0,0,0,0,W,4.0,0.0,0,0.0,0,2.0,2.0,100.0,0,0,0,0,2019/2020,19/20
2019-09-28,15:00,Premiership,Regular season,Sat,St Johnstone,Motherwell,L,0.0,1.0,54.0,2972.0,Jason Kerr,Gavin Duncan,W,1.0,0.0,46.0,2972.0,Peter Hartley,4-4-1-1,4-4-1-1,L,0.0,1.0,0,6.0,3.0,50.0,0.0,0.0,0,1,W,1.0,0.0,1,5.0,1.0,20.0,0.2,1.0,0,0,L,0.0,1.0,1,1.0,1,0.0,0.0,0,0,0,0,W,1.0,0.0,0,0.0,0,1.0,2.0,100.0,1,0,1,0,2019/2020,19/20
2019-10-26,15:00,Premiership,Regular season,Sat,St Johnstone,Hamilton,W,3.0,2.0,58.0,2231.0,Jason Kerr,Alan Muir,L,2.0,3.0,42.0,2231.0,Brian Easton,4-3-2-1,4-2-3-1,W,3.0,2.0,3,20.0,5.0,25.0,0.15,0.6,0,0,L,2.0,3.0,2,4.0,2.0,50.0,0.25,0.5,1,1,W,3.0,2.0,2,2.0,2,0.0,0.0,1,1,0,0,L,2.0,3.0,3,3.0,3,5.0,2.0,40.0,0,0,0,0,2019/2020,19/20
2019-10-30,19:45,Premiership,Regular season,Wed,St Johnstone,Hearts,W,1.0,0.0,43.0,3104.0,Jason Kerr,David Munro,L,0.0,1.0,57.0,3104.0,Christophe Berra,4-4-2,4-2-3-1,W,1.0,0.0,0,7.0,3.0,42.9,0.0,0.0,0,0,L,0.0,1.0,0,3.0,1.0,33.3,0.0,0.0,0,0,W,1.0,0.0,0,0.0,0,1.0,100.0,0,0,0,0,L,0.0,1.0,1,1.0,1,3.0,2.0,66.7,0,0,0,0,2019/2020,19/20
