fbref_date,fbref_time,fbref_comp,fbref_round,fbref_day,fbref_hometeam,fbref_awayteam,fbref_score_fixtures_hometeam_result,fbref_score_fixtures_hometeam_gf,fbref_score_fixtures_hometeam_ga,fbref_score_fixtures_hometeam_poss,fbref_score_fixtures_hometeam_attendance,fbref_score_fixtures_hometeam_captain,fbref_referee,fbref_score_fixtures_awayteam_result,fbref_score_fixtures_awayteam_gf,fbref_score_fixtures_awayteam_ga,fbref_score_fixtures_awayteam_poss,fbref_score_fixtures_awayteam_attendance,fbref_score_fixtures_awayteam_captain,fbref_score_fixtures_awayteam_formation,fbref_score_fixtures_hometeam_formation,fbref_shooting_hometeam_result,fbref_shooting_hometeam_gf,fbref_shooting_hometeam_ga,fbref_shooting_hometeam_gls,fbref_shooting_hometeam_sh,fbref_shooting_hometeam_sot,fbref_shooting_hometeam_sot_percentage,fbref_shooting_hometeam_gsh,fbref_shooting_hometeam_gsot,fbref_shooting_hometeam_pk,fbref_shooting_hometeam_pkatt,fbref_shooting_awayteam_result,fbref_shooting_awayteam_gf,fbref_shooting_awayteam_ga,fbref_shooting_awayteam_gls,fbref_shooting_awayteam_sh,fbref_shooting_awayteam_sot,fbref_shooting_awayteam_sot_percentage,fbref_shooting_awayteam_gsh,fbref_shooting_awayteam_gsot,fbref_shooting_awayteam_pk,fbref_shooting_awayteam_pkatt,fbref_goalkeeping_hometeam_result,fbref_goalkeeping_hometeam_gf,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_ga,fbref_goalkeeping_hometeam_saves,fbref_goalkeeping_hometeam_save_percentage,fbref_goalkeeping_hometeam_pkatt,fbref_goalkeeping_hometeam_pka,fbref_goalkeeping_hometeam_pksv,fbref_goalkeeping_hometeam_pkm,fbref_goalkeeping_awayteam_result,fbref_goalkeeping_awayteam_gf,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_ga,fbref_goalkeeping_awayteam_sota,fbref_goalkeeping_awayteam_saves,fbref_goalkeeping_awayteam_save_percentage,fbref_goalkeeping_awayteam_pkatt,fbref_goalkeeping_awayteam_pka,fbref_goalkeeping_awayteam_pksv,fbref_goalkeeping_awayteam_pkm,fbref_full_season_format,fbref_shortened_season
2019-03-31,12:00,Premiership,Regular season,Sun,Celtic,Rangers,W,2,1,,58773,Scott Brown,Bobby Madden,L,1,2,,58773,James Tavernier,4-3-3,4-2-3-1,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,2.0,2,2.0,2,,,,0,0,0,0,2018/2019,18/19
2019-04-06,15:00,Premiership,Regular season,Sat,Celtic,Livingston,D,0,0,,58850,Scott Brown,Euan Anderson,D,0,0,,58850,Craig Halkett,3-4-1-2,4-4-2,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0,0.0,0,,,0,0,0,0,D,0.0,0.0,0,0.0,0,,,,0,0,0,0,2018/2019,18/19
2019-04-27,12:30,Premiership,Championship round,Sat,Celtic,Kilmarnock,W,1,0,,58851,Scott Brown,William Collum,L,0,1,,58851,Gary Dicker,4-4-2,4-2-3-1,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,1.0,1,1.0,1,,,,0,0,0,0,2018/2019,18/19
2019-05-19,15:00,Premiership,Championship round,Sun,Celtic,Hearts,W,2,1,,55000,Scott Sinclair,Craig Thomson,L,1,2,,55000,John Souttar,4-4-2,4-2-3-1,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,2.0,2,2.0,2,,,,0,0,0,0,2018/2019,18/19
2018-08-12,15:00,Premiership,Regular season,Sun,Rangers,St Mirren,W,2,0,,49680,Connor Goldson,Don Robertson,L,0,2,,49680,Stephen McGinn,4-2-3-1,4-1-4-1,W,2.0,0.0,2,,,,,,0,0,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,2.0,2,2.0,2,,,,0,0,0,0,2018/2019,18/19
2018-09-15,15:00,Premiership,Regular season,Sat,Rangers,Dundee,W,4,0,,50130,James Tavernier,Kevin Clancy,L,0,4,,50130,Kenny Miller,4-4-1-1,4-1-4-1,W,4.0,0.0,4,,,,,,1,1,L,0.0,4.0,0,,,,,,0,0,W,4.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,4.0,4,4.0,4,,,,1,1,0,0,2018/2019,18/19
2018-09-23,15:00,Premiership,Regular season,Sun,Rangers,St Johnstone,W,5,1,,48729,James Tavernier,Steven McLean,L,1,5,,48729,Joe Shaughnessy,4-4-1-1,4-1-4-1,W,5.0,1.0,5,,,,,,0,0,L,1.0,5.0,1,,,,,,1,1,W,5.0,1.0,1,1.0,1,,,1,1,0,0,L,1.0,5.0,5,5.0,5,,,,0,0,0,0,2018/2019,18/19
2018-10-07,15:00,Premiership,Regular season,Sun,Rangers,Hearts,W,3,1,,49865,James Tavernier,John Beaton,L,1,3,,49865,John Souttar,4-4-2,4-1-4-1,W,3.0,1.0,3,,,,,,0,0,L,1.0,3.0,1,,,,,,0,0,W,3.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,3.0,3,3.0,3,,,,0,0,0,0,2018/2019,18/19
2018-10-31,19:45,Premiership,Regular season,Wed,Rangers,Kilmarnock,D,1,1,,49279,James Tavernier,Nick Walsh,D,1,1,,49279,Alan Power,4-2-3-1,4-1-4-1,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,1.0,1,,,0,0,0,0,D,1.0,1.0,1,1.0,1,,,,0,0,0,0,2018/2019,18/19
2018-11-11,15:00,Premiership,Regular season,Sun,Rangers,Motherwell,W,7,1,,49802,James Tavernier,Craig Thomson,L,1,7,,49802,Peter Hartley,4-4-2,4-1-4-1,W,7.0,1.0,7,,,,,,1,1,L,1.0,7.0,1,,,,,,0,0,W,7.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,7.0,7,7.0,7,,,,1,1,0,0,2018/2019,18/19
2018-11-24,15:00,Premiership,Regular season,Sat,Rangers,Livingston,W,3,0,,49448,James Tavernier,Nick Walsh,L,0,3,,49448,Craig Halkett,4-1-4-1,4-1-4-1,W,3.0,0.0,3,,,,,,0,0,L,0.0,3.0,0,,,,,,0,0,W,3.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,3.0,3,3.0,3,,,,0,0,0,0,2018/2019,18/19
2018-12-05,19:45,Premiership,Regular season,Wed,Rangers,Aberdeen,L,0,1,,49711,James Tavernier,Steven McLean,W,1,0,,49711,Graeme Shinnie,4-2-3-1,4-1-4-1,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,1,1.0,1,,,0,0,0,0,W,1.0,0.0,0,0.0,0,,,,0,0,0,0,2018/2019,18/19
2018-12-16,15:00,Premiership,Regular season,Sun,Rangers,Hamilton,W,1,0,,49055,James Tavernier,Euan Anderson,L,0,1,,49055,Darian MacKinnon,5-4-1,4-1-4-1,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,1.0,1,1.0,1,,,,0,0,0,0,2018/2019,18/19
2018-12-26,15:00,Premiership,Regular season,Wed,Rangers,Hibernian,D,1,1,,49885,James Tavernier,Andrew Dallas,D,1,1,,49885,Paul Hanlon,3-5-2,4-1-4-1,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,1.0,1,,,0,0,0,0,D,1.0,1.0,1,1.0,1,,,,0,0,0,0,2018/2019,18/19
2018-12-29,12:30,Premiership,Regular season,Sat,Rangers,Celtic,W,1,0,,49863,James Tavernier,John Beaton,L,0,1,,49863,Scott Brown,4-2-3-1,4-1-4-1,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,1.0,1,1.0,1,,,,0,0,0,0,2018/2019,18/19
2019-02-02,15:00,Premiership,Regular season,Sat,Rangers,St Mirren,W,4,0,,49463,James Tavernier,Andrew Dallas,L,0,4,,49463,Stephen McGinn,3-5-2,4-3-3,W,4.0,0.0,4,,,,,,3,4,L,0.0,4.0,0,,,,,,0,0,W,4.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,4.0,4,4.0,4,,,,4,3,0,1,2018/2019,18/19
2019-02-16,15:00,Premiership,Regular season,Sat,Rangers,St Johnstone,D,0,0,,49549,James Tavernier,Steven McLean,D,0,0,,49549,Joe Shaughnessy,4-1-4-1,4-1-4-1,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0,0.0,0,,,0,0,0,0,D,0.0,0.0,0,0.0,0,,,,0,0,0,0,2018/2019,18/19
2019-02-27,19:45,Premiership,Regular season,Wed,Rangers,Dundee,W,4,0,,48859,James Tavernier,Don Robertson,L,0,4,,48859,Martin Woods,4-4-1-1,4-1-4-1,W,4.0,0.0,4,,,,,,0,0,L,0.0,4.0,0,,,,,,0,0,W,4.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,4.0,4,4.0,4,,,,0,0,0,0,2018/2019,18/19
2019-03-16,15:00,Premiership,Regular season,Sat,Rangers,Kilmarnock,D,1,1,,49527,James Tavernier,Greg Aitken,D,1,1,,49527,Alan Power,4-2-3-1,4-3-3,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,1.0,1,,,0,0,0,0,D,1.0,1.0,1,1.0,1,,,,0,0,0,0,2018/2019,18/19
2019-04-03,19:45,Premiership,Regular season,Wed,Rangers,Hearts,W,3,0,,49702,James Tavernier,Kevin Clancy,L,0,3,,49702,Christophe Berra,3-5-2,4-4-2,W,3.0,0.0,3,,,,,,0,0,L,0.0,3.0,0,,,,,,0,0,W,3.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,3.0,3,3.0,3,,,,0,0,0,0,2018/2019,18/19
2019-04-28,15:00,Premiership,Championship round,Sun,Rangers,Aberdeen,W,2,0,,49667,James Tavernier,Don Robertson,L,0,2,,49667,Scott McKenna,4-2-3-1,4-2-3-1,W,2.0,0.0,2,,,,,,2,2,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,2.0,2,2.0,2,,,,2,2,0,0,2018/2019,18/19
2019-05-05,15:30,Premiership,Championship round,Sun,Rangers,Hibernian,W,1,0,,49662,James Tavernier,Bobby Madden,L,0,1,,49662,David Gray,4-2-3-1,4-3-3,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,1.0,1,1.0,1,,,,0,0,0,0,2018/2019,18/19
2019-05-12,12:00,Premiership,Championship round,Sun,Rangers,Celtic,W,2,0,,49844,James Tavernier,Kevin Clancy,L,0,2,,49844,Scott Brown,3-5-2,4-2-3-1,W,2.0,0.0,2,,,,,,0,0,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,2.0,2,2.0,2,,,,0,0,0,0,2018/2019,18/19
2018-08-04,15:00,Premiership,Regular season,Sat,Kilmarnock,St Johnstone,W,2,0,,4644,Kris Boyd,John Beaton,L,0,2,,4644,David Wotherspoon,5-4-1,4-4-2,W,2.0,0.0,2,,,,,,0,0,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,2.0,2,2.0,2,,,,0,0,0,0,2018/2019,18/19
2018-08-25,15:00,Premiership,Regular season,Sat,Kilmarnock,Hearts,L,0,1,,6239,Kris Boyd,William Collum,W,1,0,,6239,John Souttar,4-3-3,4-4-2,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,1,1.0,1,,,0,0,0,0,W,1.0,0.0,0,0.0,0,,,,0,0,0,0,2018/2019,18/19
2018-09-23,12:30,Premiership,Regular season,Sun,Kilmarnock,Celtic,W,2,1,,10988,Kirk Broadfoot,Craig Thomson,L,1,2,,10988,Scott Brown,4-2-3-1,4-4-2,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,2.0,2,2.0,2,,,,0,0,0,0,2018/2019,18/19
2018-09-29,15:00,Premiership,Regular season,Sat,Kilmarnock,Motherwell,W,3,1,,5090,Kirk Broadfoot,Don Robertson,L,1,3,,5090,Richard Tait,3-5-2,4-4-2,W,3.0,1.0,3,,,,,,1,1,L,1.0,3.0,1,,,,,,0,1,W,3.0,1.0,1,1.0,1,,,1,0,1,0,L,1.0,3.0,3,3.0,3,,,,1,1,0,0,2018/2019,18/19
2018-10-27,15:00,Premiership,Regular season,Sat,Kilmarnock,Hamilton,D,1,1,,5023,Alan Power,Euan Anderson,D,1,1,,5023,Darian MacKinnon,4-4-1-1,4-4-2,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,,,,,,0,0,D,1.0,1.0,1,1.0,1,,,0,0,0,0,D,1.0,1.0,1,1.0,1,,,,0,0,0,0,2018/2019,18/19
2018-11-04,12:15,Premiership,Regular season,Sun,Kilmarnock,Aberdeen,L,1,2,,5270,Kris Boyd,Bobby Madden,W,2,1,,5270,Graeme Shinnie,4-2-3-1,4-2-3-1,L,1.0,2.0,1,,,,,,1,1,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,2,2.0,2,,,0,0,0,0,W,2.0,1.0,1,1.0,1,,,,1,1,0,0,2018/2019,18/19
2018-12-01,15:00,Premiership,Regular season,Sat,Kilmarnock,Hibernian,W,3,0,,6036,Gary Dicker,Craig Thomson,L,0,3,,6036,Paul Hanlon,3-5-2,4-4-2,W,3.0,0.0,3,,,,,,1,1,L,0.0,3.0,0,,,,,,0,0,W,3.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,3.0,3,3.0,3,,,,1,1,0,0,2018/2019,18/19
2018-12-05,19:45,Premiership,Regular season,Wed,Kilmarnock,Livingston,W,2,0,,4143,Gary Dicker,Bobby Madden,L,0,2,,4143,Craig Halkett,3-5-1-1,4-4-2,W,2.0,0.0,2,,,,,,0,0,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,2.0,2,2.0,2,,,,0,0,0,0,2018/2019,18/19
2018-12-15,15:00,Premiership,Regular season,Sat,Kilmarnock,Dundee,W,3,1,,4668,Gary Dicker,Kevin Clancy,L,1,3,,4668,Kenny Miller,4-4-1-1,4-4-2,W,3.0,1.0,2,,,,,,0,0,L,1.0,3.0,1,,,,,,0,0,W,3.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,3.0,3,3.0,3,,,,0,0,0,0,2018/2019,18/19
2018-12-29,15:00,Premiership,Regular season,Sat,Kilmarnock,St Mirren,W,2,1,,7131,Gary Dicker,William Collum,L,1,2,,7131,Stephen McGinn,3-4-1-2,4-4-2,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,2.0,2,2.0,2,,,,0,0,0,0,2018/2019,18/19
2019-01-23,19:45,Premiership,Regular season,Wed,Kilmarnock,Rangers,W,2,1,,12374,Gary Dicker,Don Robertson,L,1,2,,12374,James Tavernier,4-4-2,4-3-3,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,1,1.0,1,,,0,0,0,0,L,1.0,2.0,2,2.0,2,,,,0,0,0,0,2018/2019,18/19
2019-02-01,19:45,Premiership,Regular season,Fri,Kilmarnock,Hearts,L,1,2,,5552,Gary Dicker,Steven McLean,W,2,1,,5552,Christophe Berra,3-4-3,4-3-3,L,1.0,2.0,1,,,,,,1,1,W,2.0,1.0,2,,,,,,0,0,L,1.0,2.0,2,2.0,2,,,0,0,0,0,W,2.0,1.0,1,1.0,1,,,,1,1,0,0,2018/2019,18/19
2019-02-17,16:00,Premiership,Regular season,Sun,Kilmarnock,Celtic,L,0,1,,11916,Gary Dicker,Bobby Madden,W,1,0,,11916,Scott Brown,4-2-3-1,4-4-2,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,1,1.0,1,,,0,0,0,0,W,1.0,0.0,0,0.0,0,,,,0,0,0,0,2018/2019,18/19
2019-03-02,15:00,Premiership,Regular season,Sat,Kilmarnock,Motherwell,D,0,0,,6215,Gary Dicker,John Beaton,D,0,0,,6215,Richard Tait,4-3-3,4-3-3,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0,,,,,,0,0,D,0.0,0.0,0,0.0,0,,,0,0,0,0,D,0.0,0.0,0,0.0,0,,,,0,0,0,0,2018/2019,18/19
2019-03-30,15:00,Premiership,Regular season,Sat,Kilmarnock,Hamilton,W,5,0,,4762,Kris Boyd,Andrew Dallas,L,0,5,,4762,Darian MacKinnon,3-4-1-2,4-3-3,W,5.0,0.0,5,,,,,,0,0,L,0.0,5.0,0,,,,,,0,0,W,5.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,5.0,5,5.0,5,,,,0,0,0,0,2018/2019,18/19
2019-04-06,15:00,Premiership,Regular season,Sat,Kilmarnock,St Johnstone,W,2,0,,4685,Kris Boyd,Bobby Madden,L,0,2,,4685,Joe Shaughnessy,4-4-2,4-1-4-1,W,2.0,0.0,1,,,,,,1,1,L,0.0,2.0,0,,,,,,0,0,W,2.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,2.0,2,2.0,2,,,,1,1,0,0,2018/2019,18/19
2019-04-20,15:00,Premiership,Championship round,Sat,Kilmarnock,Aberdeen,L,0,1,,6531,Gary Dicker,Steven McLean,W,1,0,,6531,Graeme Shinnie,4-4-1-1,4-3-3,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,1,,,,,,0,0,L,0.0,1.0,1,1.0,1,,,0,0,0,0,W,1.0,0.0,0,0.0,0,,,,0,0,0,0,2018/2019,18/19
2019-05-11,15:00,Premiership,Championship round,Sat,Kilmarnock,Hibernian,W,1,0,,7484,Gary Dicker,Andrew Dallas,L,0,1,,7484,David Gray,4-4-1-1,4-3-3,W,1.0,0.0,1,,,,,,1,1,L,0.0,1.0,0,,,,,,0,0,W,1.0,0.0,0,0.0,0,,,0,0,0,0,L,0.0,1.0,1,1.0,1,,,,1,1,0,0,2018/2019,18/19
2019-05-19,15:00,Premiership,Championship round,Sun,Kilmarnock,Rangers,W,2,1,,12248,Gary Dicker,William Collum,L,1,2,,12248,Connor Goldson,4-3-3,4-3-3,W,2.0,1.0,2,,,,,,1,1,L,1.0,2.0,1,,,,,,0,0,W,2.0,1.0,0,1.0,0,,,0,0,0,0,L,1.0,2.0,0,2.0,0,,,,1,1,0,0,2018/2019,18/19
